name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Luciano Baresi,Luciano Baresi,24,28,0.01153298788691714,0.013727763338882091,0.036231884057971016,0.002186346723095637,0
Lu Zhang 0023,Lu Zhang 0023,45,68,0.017616892899174574,0.013616752305963818,0.10404040404040404,0.008262921391176846,0
David Garlan,David Garlan,46,107,0.020910957472290794,0.013185085908331142,0.07536231884057971,0.007224300086959471,0
Jan Jürjens,Jan Jürjens,24,41,0.0176352146748229,0.013083208932199993,0.010869565217391304,0.0004725897920604915,0
Sam Malek,Sam Malek,32,62,0.01047850964387672,0.012942188352503279,0.13911290322580644,0.012537151017013092,0
Chris Parnin,Chris Parnin,34,51,0.01594944144625606,0.012918160058761797,0.058823529411764705,0.003859429652819834,0
Burak Turhan,Burak Turhan,8,10,0.009226326596627343,0.012839984954587335,0.17857142857142858,0.012860318720022273,0
Myra B. Cohen,Myra B. Cohen,29,29,0.008138570715574507,0.012770033334543057,0.027093596059113302,0.0013880424912552823,0
Yu Jiang 0001,Yu Jiang 0001,69,122,0.008537419137792084,0.012740411643887584,0.03410059676044331,0.002554757662568369,0
Daniel M. Germán,Daniel M. Germán,17,24,0.0040219289953405376,0.012656667875319381,0.16911764705882354,0.01714536037337754,0
Darko Marinov,Darko Marinov,30,37,0.008798930010940363,0.012577787477112714,0.05057471264367816,0.0027540005749694895,0
Yves Le Traon,Yves Le Traon,51,109,0.04330617335214756,0.012536584007889023,0.07137254901960784,0.008644048529990574,0
Muhammad Ali Babar 0001,Muhammad Ali Babar 0001,44,52,0.021392032690825062,0.012520646625223288,0.017970401691331923,0.0009882903168858999,0
Neha Rungta,Neha Rungta,45,46,0.005113768966961396,0.01248280650090218,0.049494949494949494,0.0025971418948572706,0
He Zhang 0001,He Zhang 0001,45,70,0.008940827326440986,0.012334264152909379,0.03636363636363636,0.003044640995494169,0
Franco Raimondi,Franco Raimondi,17,17,0.006514189905645814,0.012329040667867346,0.07352941176470588,0.0031969309462915605,0
Timo Kehrer,Timo Kehrer,37,42,0.008263586630243428,0.012001664473116522,0.26126126126126126,0.013981205305925944,0
Ilias Gerostathopoulos,Ilias Gerostathopoulos,61,99,0.03400189123256559,0.011925506044534483,0.06502732240437159,0.004724113230886457,0
Anthony Cleve,Anthony Cleve,8,8,0.0027927190446416683,0.011893288580565977,0.14285714285714285,0.0066147842389671935,0
André van der Hoek,André van der Hoek,36,43,0.00975304150447783,0.01179860329619823,0.015873015873015872,0.0006901311249137335,0
Klaas-Jan Stol,Klaas-Jan Stol,25,36,0.01039448890524348,0.011655465851188637,0.08333333333333333,0.006707067788533413,0
Miryung Kim,Miryung Kim,32,47,0.011911217899233186,0.011447390702051134,0.06451612903225806,0.004285973114314185,0
Jun Sun 0001,Jun Sun 0001,66,99,0.014582763100783335,0.011266063714320684,0.030303030303030304,0.002186083327480119,0
Jens H. Weber,Jens H. Weber,8,9,0.002127785938774604,0.011239969786215427,0.21428571428571427,0.010123978415822587,0
Stefan Wagner 0001,Stefan Wagner 0001,44,72,0.011641901417806582,0.011186732463187273,0.014799154334038054,0.0010252981638173525,0
Andreas Zeller,Andreas Zeller,39,59,0.016105125589310924,0.011173313851666077,0.044534412955465584,0.0029444059359043932,0
Guenther Ruhe,Guenther Ruhe,29,36,0.00803441024468896,0.011139447268181214,0.11822660098522167,0.0065995125624659975,0
Georgios Gousios,Georgios Gousios,29,37,0.010253579820553745,0.011102557864299844,0.0960591133004926,0.006327435221429931,0
Hajimu Iida,Hajimu Iida,15,15,0.001348192114838099,0.011004031470973242,0.02857142857142857,0.0015362219240897296,0
Baishakhi Ray,Baishakhi Ray,40,55,0.004166666482761025,0.010938042360773509,0.03076923076923077,0.001875731039278944,0
Baowen Xu,Baowen Xu,54,90,0.01732299329187247,0.0107554608250528,0.06638714185883997,0.0049349704646991475,0
Amir Molzam Sharifloo,Amir Molzam Sharifloo,28,30,0.010355131953879212,0.01061551510305654,0.2619047619047619,0.012242915525166485,0
Wei Le,Wei Le,30,38,0.009067957570471182,0.010494078921426236,0.034482758620689655,0.00256298631105164,0
N. C. Shrikanth,N. C. Shrikanth,10,14,0.0149977705118865,0.010491641438858335,0.4222222222222222,0.023648486205881555,0
Tien N. Nguyen,Tien N. Nguyen,37,99,0.019277325265331817,0.010452422257811025,0.04054054054054054,0.004329883698973899,0
Xavier Franch,Xavier Franch,12,14,0.0013939449607632162,0.010449785155149785,0.015151515151515152,0.0006587615283267457,0
Qingwei Lin,Qingwei Lin,74,135,0.004725854174771389,0.010379454420160793,0.044427989633469084,0.005310343123407969,0
Daniel Méndez Fernández,Daniel Méndez Fernández,19,22,0.006804110645697423,0.009879324141971447,0.08771929824561403,0.0051563772658624,0
Michael D. Ernst,Michael D. Ernst,27,30,0.0030637071456081615,0.00965771345675655,0.07122507122507123,0.0032726312267253054,0
Dario Di Nucci,Dario Di Nucci,23,39,0.00047065376823104466,0.009541881157734123,0.1857707509881423,0.01631730556605069,0
Leandro L. Minku,Leandro L. Minku,5,5,0.002167756219328401,0.009520009660040149,0.2,0.011249569791166083,0
Alexander Serebrenik,Alexander Serebrenik,10,23,0.037181771513922136,0.00946995054893042,0.17777777777777778,0.019879652218962766,0
Bihuan Chen 0001,Bihuan Chen 0001,32,53,0.005655751065259603,0.009370779386522542,0.08266129032258064,0.009382864011560172,0
Jin Song Dong 0001,Jin Song Dong 0001,32,40,0.0013552005345386716,0.009284305051168541,0.08870967741935484,0.0062224740511998495,0
Xin Peng 0001,Xin Peng 0001,9,16,0.010099306731299364,0.009203839060128753,0.2222222222222222,0.01866957092043374,0
Premkumar T. Devanbu,Premkumar T. Devanbu,26,33,0.008409836535342864,0.009096861258297118,0.15692307692307692,0.009275468687244276,0
Yiling Lou,Yiling Lou,46,53,0.006293824458639691,0.009038490543046137,0.06763285024154589,0.004090359518121401,0
Eric Knauss,Eric Knauss,24,32,0.01139604952177324,0.00892970989151299,0.06159420289855073,0.0035385224813240593,0
Alessandro F. Garcia 0001,Alessandro F. Garcia 0001,45,81,0.008870622414758205,0.008823478191551914,0.06464646464646465,0.004822303250962144,0
Tegawendé F. Bissyandé,Tegawendé F. Bissyandé,59,118,0.018346452526399677,0.008770394390067127,0.043834015195791935,0.005208193325889538,0
Massimiliano Di Penta,Massimiliano Di Penta,55,115,0.01494626870987182,0.008713138352993213,0.09831649831649832,0.012573212556689375,0
Andrea Janes,Andrea Janes,35,57,0.005853516816443608,0.008713123793572777,0.05042016806722689,0.0038915419641808915,0
Bashar Nuseibeh,Bashar Nuseibeh,66,131,0.037463180261142065,0.008691046661726175,0.12634032634032635,0.009751772023041703,0
Neil A. Ernst,Neil A. Ernst,7,8,0.004988116244848703,0.008687687505214649,0.047619047619047616,0.002070393374741201,0
Koushik Sen,Koushik Sen,34,43,0.013419885489900652,0.008680953832974687,0.09982174688057041,0.004895375609562535,0
Claire Le Goues,Claire Le Goues,6,11,0.008936306476020117,0.008656370597775664,0.06666666666666667,0.004601162469473041,0
Marin Litoiu,Marin Litoiu,30,37,0.005464462364063203,0.008518457905019572,0.4068965517241379,0.019623390910365645,0
Laurie A. Williams,Laurie A. Williams,50,75,0.014580531862580735,0.008510078249703552,0.03918367346938775,0.002797783525485625,0
Birgit Penzenstadler,Birgit Penzenstadler,14,31,0.007354984462747492,0.008464946307482728,0.38461538461538464,0.041652483716299094,0
Andy Zaidman,Andy Zaidman,35,49,0.009324246032944046,0.008455236076043,0.10420168067226891,0.008124706100545895,0
René Just,René Just,33,44,0.0039010647114230625,0.008424942976868023,0.04734848484848485,0.0034460883195431167,0
Tingting Yu 0001,Tingting Yu 0001,33,34,0.004583900951007819,0.008331220555128638,0.03409090909090909,0.0018203761185393037,0
Manuel Wimmer,Manuel Wimmer,22,26,0.011094718430566015,0.008269711000302073,0.09090909090909091,0.005289194919058621,0
Mehdi Mirakhorli,Mehdi Mirakhorli,11,26,0.019445426510300307,0.008208109017964057,0.34545454545454546,0.042501997499714415,0
Abram Hindle,Abram Hindle,18,20,0.0030368497916672737,0.00819814575613548,0.13071895424836602,0.005757294984340686,0
Jeff Huang 0001,Jeff Huang 0001,29,33,0.012703565561140698,0.008154173905337146,0.0,0.0,0
Danny Dig,Danny Dig,26,37,0.005959620836512327,0.008131681965085746,0.10153846153846154,0.006480284433277949,0
LiGuo Huang,LiGuo Huang,22,34,0.0021269563201881405,0.008124200626863753,0.06493506493506493,0.005102346469286507,0
Kenji Tei,Kenji Tei,41,44,0.0008278856447253843,0.008111019624325406,0.2573170731707317,0.013168509817444758,0
Xiaoxing Ma,Xiaoxing Ma,7,15,0.012289251562587401,0.008058175356253338,0.38095238095238093,0.028709351014076134,0
Alexander Frömmgen,Alexander Frömmgen,23,26,0.003469539222792389,0.008044168422883389,0.08300395256916997,0.004794434739374994,0
Michael Pradel,Michael Pradel,48,56,0.014141273934203776,0.00801662498228354,0.024822695035460994,0.001376581238410306,0
Chakkrit Tantithamthavorn,Chakkrit Tantithamthavorn,24,33,0.004620344025886971,0.007963796701695001,0.06159420289855073,0.004730596669159965,0
Yepang Liu 0001,Yepang Liu 0001,50,70,0.008089449865835685,0.00782800672132471,0.044081632653061226,0.0037686234350206163,0
Sarah Nadi,Sarah Nadi,17,18,0.0025121841387473628,0.007818639069083512,0.07352941176470588,0.004553706438212174,0
Alessio Bucaioni,Alessio Bucaioni,3,3,0.00456186210672477,0.007802097609271634,0.0,0.0,0
Anita Sarma,Anita Sarma,12,33,0.018345551561794054,0.0077509239266774265,0.25757575757575757,0.028295054961712002,0
Shaukat Ali 0001,Shaukat Ali 0001,28,42,0.0031916789081619067,0.007738855527669576,0.08994708994708994,0.00813163306420863,0
Márcio Eduardo Delamaro,Márcio Eduardo Delamaro,7,7,0.0012584199543625642,0.007698331097865795,0.38095238095238093,0.019360941382444628,0
Daniela E. Damian,Daniela E. Damian,30,40,0.003447192588244854,0.007694929219876664,0.09425287356321839,0.005541987378472688,0
Haoyu Wang 0001,Haoyu Wang 0001,71,89,0.013394092161865385,0.007675293946315635,0.02937625754527163,0.001965207874874611,0
Michael Vierhauser,Michael Vierhauser,35,56,0.024523279832251475,0.0076028556215372856,0.07226890756302522,0.006572435716772987,0
Gabriele Bavota,Gabriele Bavota,51,164,0.04186653391947489,0.00758613587576373,0.11294117647058824,0.018619379437969978,0
Xiapu Luo,Xiapu Luo,11,16,0.008083283447088536,0.007518312878031133,0.21818181818181817,0.017487472802584142,0
Bradley R. Schmerl,Bradley R. Schmerl,12,31,0.0025074293098339,0.007512963410832813,0.3484848484848485,0.03636085173009783,0
Paolo Tonella,Paolo Tonella,7,7,0.0008779098176159185,0.007460317657144915,0.047619047619047616,0.002070393374741201,0
Eric Bodden,Eric Bodden,37,47,0.007351336971222358,0.0074421044873486785,0.08708708708708708,0.005943040951468266,0
Iftekhar Ahmed 0001,Iftekhar Ahmed 0001,33,39,0.01091557653654121,0.007339701399922854,0.032196969696969696,0.001728775481982914,0
Martin Schäf,Martin Schäf,23,25,0.0019941306697852353,0.007279144962140612,0.09090909090909091,0.004638984267606205,0
Jan Martijn E. M. van der Werf,Jan Martijn E. M. van der Werf,29,44,0.0029086675288751643,0.007190390449576735,0.07142857142857142,0.006369622935567806,0
Tommi Mikkonen,Tommi Mikkonen,39,43,0.0067517332334475575,0.007127406320719368,0.010796221322537112,0.0005609063134054591,0
Chunyang Chen 0001,Chunyang Chen 0001,7,12,0.016132848342054494,0.007072657634782378,0.19047619047619047,0.016846548919729743,0
Ayse Basar Bener,Ayse Basar Bener,28,37,0.0045918295253026395,0.007032737680390937,0.12169312169312169,0.007800113495793833,0
Filippo Lanubile,Filippo Lanubile,20,40,0.0032011390365209837,0.006979169294824816,0.08947368421052632,0.007703678234714652,0
Satish Chandra 0001,Satish Chandra 0001,5,5,0.0035029716135901745,0.006971734040769145,0.1,0.007900524316661476,0
Yasutaka Kamei,Yasutaka Kamei,21,32,0.007771978359293308,0.006962794695338589,0.11428571428571428,0.008289807112537335,0
Sebastian G. Elbaum,Sebastian G. Elbaum,23,38,0.005557206292609651,0.006954676077258199,0.08300395256916997,0.005710913299488919,0
Thorsten Berger,Thorsten Berger,7,8,0.004434652744193981,0.006941684399966546,0.047619047619047616,0.004740017567508621,0
Ali Mesbah 0001,Ali Mesbah 0001,24,35,0.0021010400261363762,0.006929914319830276,0.025362318840579712,0.0016101791354403575,0
Tsong Yueh Chen,Tsong Yueh Chen,32,43,0.008969752857284465,0.006905438878490068,0.056451612903225805,0.003071836855621586,0
Emerson R. Murphy-Hill,Emerson R. Murphy-Hill,47,70,0.006243139892844512,0.006854374033679024,0.06845513413506013,0.00520777835376334,0
Kelly Blincoe,Kelly Blincoe,24,29,0.0037227179422481887,0.00684823195601096,0.15579710144927536,0.009577376800487087,0
Sasa Misailovic,Sasa Misailovic,9,9,0.0012578008360144572,0.006832693441543636,0.6111111111111112,0.028580026920651494,0
Ye Yang,Ye Yang,22,27,0.0020138062508880806,0.006821633451706503,0.11255411255411256,0.006166399108232981,0
Kevin Moran,Kevin Moran,46,97,0.0024421123241085974,0.0067728443724460454,0.10241545893719807,0.012621582116845224,0
Lingxiao Jiang,Lingxiao Jiang,34,38,0.013039746824162873,0.0067360053932688305,0.017825311942959002,0.0009299812151319211,0
Rocco Oliveto,Rocco Oliveto,39,101,0.04033983229578184,0.006667506131961078,0.1767881241565452,0.024139662842396967,0
Shahar Maoz,Shahar Maoz,18,29,0.0065383231388550294,0.00662737586343766,0.0457516339869281,0.0027144029598280533,0
Sebastian Hahner,Sebastian Hahner,3,8,0.0,0.006588038342208032,0.3333333333333333,0.07088367023925722,0
Robert Heinrich,Robert Heinrich,3,10,0.017679791195886613,0.006588038342208032,0.3333333333333333,0.08404188402389852,0
Yvonne Dittrich,Yvonne Dittrich,15,17,0.001235141104473736,0.006542616801588691,0.11428571428571428,0.005856902770397386,0
Antonio Filieri,Antonio Filieri,29,33,0.003764002522609538,0.006531351434985509,0.21428571428571427,0.011054650087807864,0
Weiyi Shang,Weiyi Shang,31,46,0.009606611760239182,0.006520270693544146,0.07526881720430108,0.006431077164430965,0
Audris Mockus,Audris Mockus,19,25,0.012002352120074559,0.0063899521719081274,0.07017543859649122,0.0047673808166199625,0
Chunrong Fang,Chunrong Fang,37,53,0.006709397920803989,0.00638616362443709,0.08558558558558559,0.006451797011644631,0
Ian Gorton,Ian Gorton,14,15,0.0016241950744242603,0.006380972622668095,0.04395604395604396,0.0024401543964443118,0
Eduardo Santana de Almeida,Eduardo Santana de Almeida,34,48,0.0047498016724761725,0.006342620845025803,0.023172905525846704,0.0018160717106535016,0
Martin Monperrus,Martin Monperrus,19,30,0.002333531348217568,0.006313691008346588,0.07602339181286549,0.005655690458685664,0
Patrick Mäder,Patrick Mäder,17,19,0.001728826075254366,0.006291975948143199,0.03676470588235294,0.0019060395364760721,0
Eleni Stroulia,Eleni Stroulia,16,16,0.0015958394540809533,0.006159732268987516,0.025,0.0010869565217391304,0
Xusheng Xiao,Xusheng Xiao,36,44,0.010967243383178739,0.006125368315824999,0.06666666666666667,0.0044471156942219895,0
Rohit Gheyi,Rohit Gheyi,22,26,0.0020792432008439523,0.006124510540104301,0.12554112554112554,0.008177410882441389,0
Chang-Ai Sun,Chang-Ai Sun,10,10,0.0011269192172246086,0.0061164228386890954,0.2222222222222222,0.009661835748792272,0
Zhenchang Xing,Zhenchang Xing,6,21,0.006886824857004536,0.006095084484801353,0.2,0.01515889288830853,0
Federica Sarro,Federica Sarro,21,30,0.004114041423171917,0.006093636049011563,0.14285714285714285,0.009319729944175483,0
Xiaoyuan Xie,Xiaoyuan Xie,17,17,0.000993684948711953,0.006037566441501227,0.11764705882352941,0.005385972538958781,0
Craig E. Kuziemsky,Craig E. Kuziemsky,2,2,0.0014628528329075404,0.006020059169654544,0.0,0.0,0
Eunsuk Kang,Eunsuk Kang,29,43,0.010282750908206987,0.006004062386660988,0.07142857142857142,0.005881090182203522,0
Sumit Gulwani,Sumit Gulwani,37,40,0.004191963658464682,0.005993539212737802,0.05555555555555555,0.0027252995071344924,0
Amel Bennaceur,Amel Bennaceur,39,46,0.0008455670751108017,0.005905803077614864,0.2631578947368421,0.014224819295481902,0
Joost Visser 0001,Joost Visser 0001,14,15,0.001196879590560715,0.005893896437363212,0.03296703296703297,0.001433349259436216,0
Nazim H. Madhavji,Nazim H. Madhavji,11,11,0.0006908741646527529,0.005889355005556814,0.14545454545454545,0.006529581857624404,0
Noel Carroll,Noel Carroll,3,3,0.0013298662117341277,0.005889301374534317,0.0,0.0,0
Ciera Jaspan,Ciera Jaspan,33,48,0.0018031450417611465,0.0058864116733029085,0.1268939393939394,0.009597376807885777,0
Meiyappan Nagappan,Meiyappan Nagappan,27,28,0.010907994990141253,0.00578841016889193,0.045584045584045586,0.0021379810541180323,0
Yang Zhang,Yang Zhang,12,14,0.001196879590560715,0.005760878209804536,0.24242424242424243,0.013253657838431144,0
Maria Kechagia,Maria Kechagia,13,17,0.0010719105519952897,0.005742646049577264,0.21794871794871795,0.013393467594534391,0
John Mylopoulos,John Mylopoulos,7,7,0.0005047671892117478,0.005706224452589244,0.14285714285714285,0.007126810704570203,0
Sebastiano Panichella,Sebastiano Panichella,25,37,0.0027453441086445103,0.0056968392944442975,0.15,0.011071174059662191,0
Song Wang 0009,Song Wang 0009,31,52,0.01047994010207911,0.005668363205552656,0.03225806451612903,0.002071696477310334,0
Ita Richardson,Ita Richardson,9,9,0.001063892969387302,0.005628528726311591,0.19444444444444445,0.008454106280193238,0
Daniel Strüber 0001,Daniel Strüber 0001,2,2,0.005625556958240679,0.005625556958240679,0.0,0.0,0
Alessandro Vittorio Papadopoulos,Alessandro Vittorio Papadopoulos,26,33,0.0013096316552084193,0.0056071238729217465,0.3476923076923077,0.019674733184448918,0
Henry Muccini,Henry Muccini,33,78,0.0024102896410158905,0.005566032489245166,0.054924242424242424,0.0060784851436709,0
Nachiappan Nagappan,Nachiappan Nagappan,9,11,0.0055326272941897976,0.005549710205320302,0.3055555555555556,0.01950111998953797,0
Yi Li 0008,Yi Li 0008,3,5,0.004401807631372114,0.005540597342531646,0.3333333333333333,0.02633508105553825,0
Zibin Zheng,Zibin Zheng,6,7,0.0014751113762000619,0.005520157533537577,0.2,0.008695652173913044,0
Upulee Kanewala,Upulee Kanewala,11,14,0.0009311539955531322,0.005499526599987495,0.09090909090909091,0.003952569169960474,0
Gabriele Taentzer,Gabriele Taentzer,8,8,0.0054985138732090945,0.005497770931191366,0.07142857142857142,0.003105590062111801,0
Paul Ralph,Paul Ralph,24,30,0.004066466600393798,0.005486607079261281,0.021739130434782608,0.001195242761809735,0
Carlo Ghezzi,Carlo Ghezzi,37,53,0.006010031810961298,0.005406663401671347,0.2807807807807808,0.01764873577680472,0
Joshua Garcia,Joshua Garcia,37,60,0.008179411889271309,0.005400588443900599,0.09309309309309309,0.008320404048473813,0
Vinay Kulkarni 0001,Vinay Kulkarni 0001,9,9,0.0008008914951113909,0.005391676009827338,0.05555555555555555,0.0024154589371980675,0
Valerio Terragni,Valerio Terragni,12,14,0.007302377092254047,0.005368876586731128,0.045454545454545456,0.002318736561126315,0
Max Mühlhäuser,Max Mühlhäuser,14,17,0.0007979197270404767,0.005366270194053411,0.23076923076923078,0.013329582297383227,0
Nimrod Busany,Nimrod Busany,7,7,0.0007218300820581097,0.005365853985170655,0.0,0.0,0
Diomidis Spinellis,Diomidis Spinellis,20,37,0.00392234823132142,0.0053586614698228644,0.11052631578947368,0.007932801230940653,0
Bin Lin 0008,Bin Lin 0008,5,8,0.0047853125320140326,0.005346123784283265,0.6,0.07782066719862683,0
Hitesh Sajnani,Hitesh Sajnani,21,29,0.0032107884382036244,0.005311742467308193,0.1,0.006451519688223595,0
Michael Felderer,Michael Felderer,9,9,0.0010868445710064164,0.005277189918309506,0.3055555555555556,0.01381914199312489,0
Marco Aurélio Gerosa,Marco Aurélio Gerosa,37,84,0.001473700724424481,0.0052290220752373735,0.09309309309309309,0.012135361420655355,0
