name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Sebastian Meixner,Sebastian Meixner,5,5,0.0,0.0,1.0,0.5,5
Jan Martijn E. M. van der Werf,Jan Martijn E. M. van der Werf,1,1,0.0,0.0,0.0,0.0,32
Stefano Basciano,Stefano Basciano,4,4,0.0,0.0,1.0,0.5216600874912394,10
Mirko D'Angelo,Mirko D'Angelo,4,4,0.0,0.0,1.0,0.5,1
Salah Sadou,Salah Sadou,3,3,0.0,0.0,1.0,0.5,14
Mai Abusair,Mai Abusair,5,5,0.0,0.0,1.0,0.5,6
Farshad Ghassemi Toosi,Farshad Ghassemi Toosi,2,2,0.0,0.0,1.0,0.5,28
Sara Silva,Sara Silva,10,10,0.0,0.0,1.0,0.5,2
Alois Zoitl,Alois Zoitl,5,5,0.0,0.0,1.0,0.5,7
Sandra Schröder,Sandra Schröder,1,2,0.0,0.0,0.0,0.0,30
Stanislav Chren,Stanislav Chren,4,4,0.0,0.0,1.0,0.5,0
Matthias Müller 0008,Matthias Müller 0008,5,6,0.0,0.0,1.0,0.5519842099789745,9
Boris Pérez,Boris Pérez,4,4,0.0,0.0,1.0,0.5649802624737182,11
Yara Shana'a,Yara Shana'a,5,5,0.0,0.0,1.0,0.5,6
Patrizia Scandurra,Patrizia Scandurra,2,2,0.0,0.0,1.0,0.5,1
Riccardo Roveda,Riccardo Roveda,4,4,0.0,0.0,1.0,0.5216600874912394,10
Angelika Musil,Angelika Musil,3,3,0.0,0.0,1.0,0.5,3
Dimitar Dimitrov 0005,Dimitar Dimitrov 0005,4,4,0.0,0.0,1.0,0.5,0
Benjamin Mayer,Benjamin Mayer,2,2,0.0,0.0,1.0,0.6299605249474365,23
Ferruccio Damiani,Ferruccio Damiani,5,5,0.0,0.0,1.0,0.5,3
Tobias Wägemann,Tobias Wägemann,2,2,0.0,0.0,1.0,0.5,21
Daniel Schall 0001,Daniel Schall 0001,5,5,0.0,0.0,1.0,0.5,5
Jim Buckley,Jim Buckley,2,2,0.0,0.0,1.0,0.5,28
Dominik Fuchß,Dominik Fuchß,3,3,0.0,0.0,1.0,0.5,19
Ithar Saleh,Ithar Saleh,5,5,0.0,0.0,1.0,0.5,6
Stephan Seifermann,Stephan Seifermann,7,7,0.0,0.0,1.0,0.5,4
Carlos E. Salgado,Carlos E. Salgado,10,10,0.0,0.0,1.0,0.5,2
Zai Zhang 0001,Zai Zhang 0001,3,3,0.0,0.0,1.0,0.5433201749824789,0
Kenji Tanaka,Kenji Tanaka,5,5,0.0,0.0,1.0,0.5129960524947437,9
Fei Li 0002,Fei Li 0002,5,5,0.0,0.0,1.0,0.5,5
Fabian Gilson,Fabian Gilson,2,2,0.0,0.0,1.0,0.5,29
Mohammad Sharaf,Mohammad Sharaf,5,5,0.0,0.0,1.0,0.5,6
Dominik Bilgery,Dominik Bilgery,2,2,0.0,0.0,1.0,0.6299605249474365,12
Romina Spalazzese,Romina Spalazzese,2,2,0.0,0.0,1.0,0.5,1
Johannes Schmitt 0001,Johannes Schmitt 0001,5,5,0.0,0.0,1.0,0.5,8
Danial Hosseini,Danial Hosseini,3,3,0.0,0.0,1.0,0.5,18
Sara B. O. Gennari Carturan,Sara B. O. Gennari Carturan,1,1,0.0,0.0,0.0,0.0,34
Ricardo J. Machado 0001,Ricardo J. Machado 0001,10,10,0.0,0.0,1.0,0.5,2
Mohamad Kassab,Mohamad Kassab,2,2,0.0,0.0,1.0,0.5,13
Christoph Mayr-Dorn,Christoph Mayr-Dorn,5,5,0.0,0.0,1.0,0.5,7
Tewfik Ziadi,Tewfik Ziadi,3,3,0.0,0.0,1.0,0.5,14
Mónica M. Villegas,Mónica M. Villegas,2,4,0.0,0.0,1.0,1.0,15
Ingo Weber,Ingo Weber,3,3,0.0,0.0,1.0,0.5,16
Peter Liggesmeyer,Peter Liggesmeyer,4,4,0.0,0.0,1.0,0.5216600874912394,0
Ramin Tavakoli Kolagari,Ramin Tavakoli Kolagari,2,2,0.0,0.0,1.0,0.5,21
Alexander Egyed,Alexander Egyed,5,5,0.0,0.0,1.0,0.5,7
Elisa Yumi Nakagawa,Elisa Yumi Nakagawa,2,2,0.0,0.0,1.0,0.5,13
Matthias Galster,Matthias Galster,2,2,0.0,0.0,1.0,0.5,29
Mirko Viroli,Mirko Viroli,5,5,0.0,0.0,1.0,0.5,3
Ashish Rajendra Sai,Ashish Rajendra Sai,2,2,0.0,0.0,1.0,0.5,28
Konstantinos Plakidas,Konstantinos Plakidas,5,5,0.0,0.0,1.0,0.5,5
Marialuisa Sanseverino,Marialuisa Sanseverino,5,5,0.0,0.0,1.0,0.5,3
Michael Mayrhofer,Michael Mayrhofer,5,5,0.0,0.0,1.0,0.5,7
Morgan Ericsson,Morgan Ericsson,2,4,0.0,0.0,1.0,1.0,27
Ivan Lujic,Ivan Lujic,1,1,0.0,0.0,0.0,0.0,31
Dita Prikrylova,Dita Prikrylova,2,2,0.0,0.0,1.0,0.5,0
Bradley R. Schmerl,Bradley R. Schmerl,3,3,0.0,0.0,1.0,0.5,17
Rima Al Ali,Rima Al Ali,7,7,0.0,0.0,1.0,0.5,4
Kyriakos Malamas,Kyriakos Malamas,3,3,0.0,0.0,1.0,0.5,18
Martina De Sanctis,Martina De Sanctis,2,2,0.0,0.0,1.0,0.5,1
Rajitha Yasaweerasinghelage,Rajitha Yasaweerasinghelage,3,3,0.0,0.0,1.0,0.5,16
Anne Koziolek,Anne Koziolek,3,3,0.0,0.0,1.0,0.5,19
Jiri Havlik,Jiri Havlik,7,7,0.0,0.0,1.0,0.5,4
Carlos A. Varela,Carlos A. Varela,4,6,0.0,0.0,1.0,0.669973683298291,11
Cristian Orellana,Cristian Orellana,2,4,0.0,0.0,1.0,1.0,15
Christian Schindler,Christian Schindler,5,6,0.0,0.0,1.0,0.5519842099789746,9
Schahram Dustdar,Schahram Dustdar,5,5,0.0,0.0,1.0,0.5,3
Ken Power,Ken Power,1,1,0.0,0.0,0.0,0.0,35
Nuno Santos 0003,Nuno Santos 0003,2,2,0.0,0.0,1.0,0.5,25
Evangelos Ntentos,Evangelos Ntentos,5,5,0.0,0.0,1.0,0.5,5
Vlastimil Krivka,Vlastimil Krivka,7,7,0.0,0.0,1.0,0.5,4
Ouijdane Guiza,Ouijdane Guiza,5,5,0.0,0.0,1.0,0.5,7
Denise Hideko Goya,Denise Hideko Goya,1,1,0.0,0.0,0.0,0.0,34
Tobias Olsson,Tobias Olsson,2,4,0.0,0.0,1.0,1.0,27
Marcus Hilbrich,Marcus Hilbrich,3,3,0.0,0.0,1.0,0.5433201749824789,12
Benno Kallweit,Benno Kallweit,4,4,0.0,0.0,1.0,0.5216600874912394,0
Mark Staples,Mark Staples,3,3,0.0,0.0,1.0,0.5,16
Emilia Cioroaica,Emilia Cioroaica,4,4,0.0,0.0,1.0,0.5,0
Lucie Jurystova,Lucie Jurystova,2,2,0.0,0.0,1.0,0.5,0
David Issa Mattos,David Issa Mattos,2,2,0.0,0.0,1.0,0.5,22
Marc Hesenius,Marc Hesenius,3,3,0.0,0.0,1.0,0.5,20
Angelo Gargantini,Angelo Gargantini,2,2,0.0,0.0,1.0,0.5,1
Rami Eleiwi,Rami Eleiwi,5,5,0.0,0.0,1.0,0.5,6
Manuel Pereira,Manuel Pereira,10,10,0.0,0.0,1.0,0.5,2
Tiago Volpato,Tiago Volpato,2,2,0.0,0.0,1.0,0.5,13
Axel Busch,Axel Busch,3,3,0.0,0.0,1.0,0.5,19
Volker Gruhn,Volker Gruhn,3,3,0.0,0.0,1.0,0.5,20
Mónica Melo,Mónica Melo,10,10,0.0,0.0,1.0,0.5,2
Claudia Raibulet,Claudia Raibulet,4,4,0.0,0.0,1.0,0.5216600874912394,10
David Garlan,David Garlan,3,3,0.0,0.0,1.0,0.5,17
Michael Herold,Michael Herold,5,5,0.0,0.0,1.0,0.5129960524947437,9
Rebecca Wirfs-Brock,Rebecca Wirfs-Brock,1,1,0.0,0.0,0.0,0.0,35
Jasmin Jahic,Jasmin Jahic,4,4,0.0,0.0,1.0,0.5216600874912394,0
Nuno Ferreira 0002,Nuno Ferreira 0002,10,10,0.0,0.0,1.0,0.5,2
Camilo Castellanos,Camilo Castellanos,4,6,0.0,0.0,1.0,0.669973683298291,11
Sten Grüner,Sten Grüner,5,5,0.0,0.0,1.0,0.5,8
António Rito Silva,António Rito Silva,2,2,0.0,0.0,1.0,0.5,25
Abiodun Ogunyemi,Abiodun Ogunyemi,2,2,0.0,0.0,1.0,0.5,26
Andrea Maggioni,Andrea Maggioni,2,2,0.0,0.0,1.0,0.6299605249474365,10
François Georis,François Georis,2,2,0.0,0.0,1.0,0.5,29
Klaus Brandner,Klaus Brandner,2,3,0.0,0.0,1.0,0.6299605249474365,23
Ricardo Colomo-Palacios,Ricardo Colomo-Palacios,1,1,0.0,0.0,0.0,0.0,33
Adrian Juan Verdejo,Adrian Juan Verdejo,7,7,0.0,0.0,1.0,0.5,4
Raúl Miñón,Raúl Miñón,2,2,0.0,0.0,1.0,0.5,24
Ralf Gitzel,Ralf Gitzel,5,5,0.0,0.0,1.0,0.5,8
Maximilian Walter,Maximilian Walter,7,7,0.0,0.0,1.0,0.5,4
Nuno Santos 0002,Nuno Santos 0002,10,10,0.0,0.0,1.0,0.5,2
Mathy Vanbuel,Mathy Vanbuel,2,2,0.0,0.0,1.0,0.5,26
Moreno Marzolla,Moreno Marzolla,1,1,0.0,0.0,0.0,0.0,1
