name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Alexander Serebrenik,Alexander Serebrenik,16,17,0.004673914413346119,0.004673914413346119,0.18333333333333332,0.039699078915440195,0
Alberto Bacchelli,Alberto Bacchelli,9,10,0.004389492485876289,0.004389492485876289,0.3888888888888889,0.08644181277427355,0
Massimiliano Di Penta,Massimiliano Di Penta,18,18,0.004177822995040231,0.004177822995040231,0.16339869281045752,0.03335927071867941,0
Fabio Palomba,Fabio Palomba,10,11,0.004150039584199775,0.004150039584199775,0.37777777777777777,0.08248678355275217,0
Harald C. Gall,Harald C. Gall,20,21,0.004109653389060554,0.004109653389060554,0.22631578947368422,0.04635756231534684,0
Zhendong Su 0001,Zhendong Su 0001,30,30,0.0035774721793536603,0.0035774721793536603,0.20689655172413793,0.042335341792716766,1
Ting Su 0001,Ting Su 0001,13,14,0.002895776119556886,0.002900072523295101,0.3974358974358974,0.09067029142270086,1
Filippo Lanubile,Filippo Lanubile,8,11,0.0024913413143329175,0.00241954363408541,0.5,0.13038693216496705,0
Chunyang Chen 0001,Chunyang Chen 0001,10,10,0.0023143294803184607,0.0023143294803184607,0.4666666666666667,0.1014197659967294,1
Xin Xia 0001,Xin Xia 0001,11,14,0.002171688876209724,0.002171688876209724,0.34545454545454546,0.0827658086783221,1
Igor Fabio Steinmacher,Igor Fabio Steinmacher,10,11,0.0021608046534062463,0.0021608046534062463,0.3333333333333333,0.0735978946638633,0
Gabriele Bavota,Gabriele Bavota,13,14,0.0021387497808834093,0.0021387497808834093,0.34615384615384615,0.07522894730526632,0
Gustavo Pinto 0001,Gustavo Pinto 0001,8,8,0.0017758468784621854,0.0017758468784621854,0.42857142857142855,0.08571428571428573,0
Yan Liu,Yan Liu,29,35,0.0017681133517333985,0.001619887422764982,0.17733990147783252,0.042809340865352645,1
David Lo 0001,David Lo 0001,17,20,0.0015472781995891493,0.0015472781995891493,0.25,0.05591252711240215,1
Cleidson R. B. de Souza,Cleidson R. B. de Souza,12,18,0.0014917113779082357,0.0014917113779082357,0.3333333333333333,0.11212121212121214,0
Michele Tufano,Michele Tufano,11,12,0.0014298431640779401,0.0014298431640779401,0.4,0.08756133963330541,0
Sebastian Proksch 0001,Sebastian Proksch 0001,5,6,0.0013863062728640286,0.0013863062728640286,0.6,0.14079368399158984,0
Magiel Bruntink,Magiel Bruntink,8,8,0.001206430169690762,0.001206430169690762,0.4642857142857143,0.0947137217849634,0
Bogdan Vasilescu,Bogdan Vasilescu,16,17,0.0011416976867016566,0.0011416976867016566,0.275,0.05673280699929917,0
