name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Marco Mobilio,Marco Mobilio,4,4,0.0,0.0,1.0,0.25,0
Abhinandan Bhadauria,Abhinandan Bhadauria,3,6,0.0,0.0,1.0,0.5,22
Ruth Breu,Ruth Breu,3,3,0.0,0.0,1.0,0.25,18
Ashwini Kumar Singh,Ashwini Kumar Singh,3,3,0.0,0.0,1.0,0.25,5
Darko Durisic,Darko Durisic,4,4,0.0,0.0,1.0,0.25,5
Susmita Mandal,Susmita Mandal,2,2,0.0,0.0,1.0,0.25,31
Kishore Das Dommeti,Kishore Das Dommeti,2,2,0.0,0.0,1.0,0.25,35
Sune Lundø Sørensen,Sune Lundø Sørensen,2,2,0.0,0.0,1.0,0.25,10
Markus Wagner 0007,Markus Wagner 0007,3,3,0.0,0.0,1.0,0.25,24
Damian A. Tamburri,Damian A. Tamburri,5,9,0.0,0.0,1.0,0.42599210498948725,13
Snigdha Singh,Snigdha Singh,3,4,0.0,0.0,1.0,0.2933201749824788,3
Maya Presannakumar,Maya Presannakumar,2,2,0.0,0.0,1.0,0.25,34
Claudia Szabo,Claudia Szabo,3,3,0.0,0.0,1.0,0.25,24
Nikhil Bamby,Nikhil Bamby,7,7,0.0,0.0,1.0,0.25,6
Samarth Sikand,Samarth Sikand,7,7,0.0,0.0,1.0,0.25,6
Valérie Issarny,Valérie Issarny,4,4,0.0,0.0,1.0,0.2824901312368591,4
Nafise Eskandani,Nafise Eskandani,3,6,0.0,0.0,1.0,0.5,7
Kaarthik Sivakumar,Kaarthik Sivakumar,4,4,0.0,0.0,1.0,0.25,15
Dario Di Nucci,Dario Di Nucci,5,9,0.0,0.0,1.0,0.42599210498948725,13
Ngoc-Thanh Nguyen 0002,Ngoc-Thanh Nguyen 0002,6,6,0.0,0.0,1.0,0.25,0
Saurabh Upadhyay,Saurabh Upadhyay,3,6,0.0,0.0,1.0,0.5,22
Ingo Weber,Ingo Weber,5,5,0.0,0.0,1.0,0.25,9
Ushasri Mogadali,Ushasri Mogadali,6,6,0.0,0.0,1.0,0.2759921049894873,1
Jon Whittle 0001,Jon Whittle 0001,5,5,0.0,0.0,1.0,0.25,8
Rudra Dhar,Rudra Dhar,2,4,0.0,0.0,1.0,0.5,1
Stefan Harrer,Stefan Harrer,5,5,0.0,0.0,1.0,0.25,8
Pouyeh Banijamali,Pouyeh Banijamali,3,3,0.0,0.0,1.0,0.2933201749824788,2
Laura González 0001,Laura González 0001,2,2,0.0,0.0,1.0,0.25,36
Likhith Kanigolla,Likhith Kanigolla,4,4,0.0,0.0,1.0,0.3149802624737182,1
Vlad Stirbu,Vlad Stirbu,2,2,0.0,0.0,1.0,0.25,37
Heinrich Opgenoorth,Heinrich Opgenoorth,5,5,0.0,0.0,1.0,0.25,9
Michele Tucci 0001,Michele Tucci 0001,2,3,0.0,0.0,1.0,0.31498026247371824,28
Tom van Eijk,Tom van Eijk,5,9,0.0,0.0,1.0,0.42599210498948725,13
Timothy Ernst,Timothy Ernst,4,4,0.0,0.0,1.0,0.25,2
Miroslaw Ochodek,Miroslaw Ochodek,4,4,0.0,0.0,1.0,0.25,5
Priyavanshi Pathania,Priyavanshi Pathania,7,7,0.0,0.0,1.0,0.25,6
Dheeraj Chahal,Dheeraj Chahal,3,3,0.0,0.0,1.0,0.25,25
Vikrant Kaulgud,Vikrant Kaulgud,7,7,0.0,0.0,1.0,0.25,6
Ion Barosan,Ion Barosan,1,1,0.0,0.0,0.0,0.0,41
Federico Alessi,Federico Alessi,4,4,0.0,0.0,1.0,0.25,0
Yann-Gaël Guéhéneuc,Yann-Gaël Guéhéneuc,3,3,0.0,0.0,1.0,0.25,20
Joshua Bauer,Joshua Bauer,4,6,0.0,0.0,1.0,0.3349868416491455,14
Zhenchang Xing,Zhenchang Xing,5,5,0.0,0.0,1.0,0.25,8
Abhishek Pathak,Abhishek Pathak,4,4,0.0,0.0,1.0,0.25,15
Thomas Zimmermann,Thomas Zimmermann,2,2,0.0,0.0,1.0,0.25,30
Saurabhsingh Rajput,Saurabhsingh Rajput,1,1,0.0,0.0,0.0,0.0,39
Nikolaos Georgantas,Nikolaos Georgantas,4,4,0.0,0.0,1.0,0.2824901312368591,4
Keila Lima,Keila Lima,6,6,0.0,0.0,1.0,0.25,0
Lars Michael Kristensen,Lars Michael Kristensen,6,6,0.0,0.0,1.0,0.25,0
Ian Gorton,Ian Gorton,2,2,0.0,0.0,1.0,0.25,38
Balaraju P,Balaraju P,2,2,0.0,0.0,1.0,0.25,31
Miroslaw Staron,Miroslaw Staron,4,4,0.0,0.0,1.0,0.25,5
Alexander Chatzigeorgiou,Alexander Chatzigeorgiou,5,5,0.0,0.0,1.0,0.25,12
Tamara Muryshkin,Tamara Muryshkin,5,5,0.0,0.0,1.0,0.25,9
Rogardt Heldal,Rogardt Heldal,6,6,0.0,0.0,1.0,0.25,0
Apoorva Nalini Pradeep Kumar,Apoorva Nalini Pradeep Kumar,3,3,0.0,0.0,1.0,0.34227026264649546,2
Salah Sadou,Salah Sadou,3,3,0.0,0.0,1.0,0.25,23
Gian Luca Scoccia,Gian Luca Scoccia,3,3,0.0,0.0,1.0,0.25,26
Nandakishor Velu,Nandakishor Velu,4,4,0.0,0.0,1.0,0.25,15
Anna Rita Fasolino,Anna Rita Fasolino,4,4,0.0,0.0,1.0,0.25,0
Nikolaos Papadakis,Nikolaos Papadakis,2,2,0.0,0.0,1.0,0.25,4
Olaf Zimmermann,Olaf Zimmermann,2,2,0.0,0.0,1.0,0.25,2
Nirmine Khaled,Nirmine Khaled,6,6,0.0,0.0,1.0,0.2629960524947436,4
Marco Autili,Marco Autili,3,3,0.0,0.0,1.0,0.25,26
Raúl Ruggia,Raúl Ruggia,2,2,0.0,0.0,1.0,0.25,36
Tushar Sharma 0001,Tushar Sharma 0001,1,1,0.0,0.0,0.0,0.0,39
Akil Karthikeyan,Akil Karthikeyan,4,4,0.0,0.0,1.0,0.25,15
Adyansh Kakran,Adyansh Kakran,3,3,0.0,0.0,1.0,0.25,1
Suraj Thapa,Suraj Thapa,3,3,0.0,0.0,1.0,0.25,21
Stephen John Warnett,Stephen John Warnett,2,2,0.0,0.0,1.0,0.25,29
Eric Knauss,Eric Knauss,6,6,0.0,0.0,1.0,0.25,0
Luca Scalzotto,Luca Scalzotto,6,6,0.0,0.0,1.0,0.2629960524947436,4
Esther Adenekan,Esther Adenekan,4,4,0.0,0.0,1.0,0.285305087577628,2
Daniele Di Pompeo,Daniele Di Pompeo,2,3,0.0,0.0,1.0,0.31498026247371824,28
Jayendran Venkateswaran,Jayendran Venkateswaran,1,1,0.0,0.0,0.0,0.0,45
Rebekka Wohlrab,Rebekka Wohlrab,3,3,0.0,0.0,1.0,0.25,0
Maria C. Borges,Maria C. Borges,4,6,0.0,0.0,1.0,0.3349868416491455,14
Deepali Kholkar,Deepali Kholkar,3,3,0.0,0.0,1.0,0.25,21
Fabio Calefato,Fabio Calefato,3,3,0.0,0.0,1.0,0.25,17
Sumukh SM,Sumukh SM,3,6,0.0,0.0,1.0,0.5,22
Sebastian Werner 0001,Sebastian Werner 0001,4,6,0.0,0.0,1.0,0.3349868416491455,14
Willem-Jan van den Heuvel,Willem-Jan van den Heuvel,5,9,0.0,0.0,1.0,0.42599210498948725,13
Sanjay Podder,Sanjay Podder,7,7,0.0,0.0,1.0,0.25,6
Christos Karathanasis,Christos Karathanasis,5,5,0.0,0.0,1.0,0.25,12
Romina Spalazzese,Romina Spalazzese,3,3,0.0,0.0,1.0,0.25,7
Christoph Treude,Christoph Treude,3,3,0.0,0.0,1.0,0.25,24
Stefan Tai,Stefan Tai,4,4,0.0,0.0,1.0,0.2824901312368591,14
Marc Novakouski,Marc Novakouski,3,3,0.0,0.0,1.0,0.27166008749123943,11
Stefan Langer,Stefan Langer,5,5,0.0,0.0,1.0,0.25,9
Hussain Ahmad,Hussain Ahmad,3,3,0.0,0.0,1.0,0.25,24
Ludovico Iovino,Ludovico Iovino,4,4,0.0,0.0,1.0,0.25,0
Leo Francis,Leo Francis,6,6,0.0,0.0,1.0,0.2759921049894873,1
Pablo Oliveira Antonino,Pablo Oliveira Antonino,2,2,0.0,0.0,1.0,0.25,30
Aiswarya A,Aiswarya A,2,2,0.0,0.0,1.0,0.25,34
Leif Bonorden,Leif Bonorden,1,1,0.0,0.0,0.0,0.0,43
Michael Gebauer,Michael Gebauer,4,4,0.0,0.0,1.0,0.2824901312368591,14
Amleto Di Salle,Amleto Di Salle,4,4,0.0,0.0,1.0,0.25,0
Enxhi Ferko,Enxhi Ferko,4,4,0.0,0.0,1.0,0.25,0
Zai Müller-Zhang 0001,Zai Müller-Zhang 0001,2,2,0.0,0.0,1.0,0.25,30
Preetish K. K,Preetish K. K,2,2,0.0,0.0,1.0,0.25,35
Moritz Gstür,Moritz Gstür,3,3,0.0,0.0,1.0,0.27166008749123943,3
Sagar Gupta,Sagar Gupta,1,1,0.0,0.0,0.0,0.0,40
Paolo Mereghetti,Paolo Mereghetti,3,3,0.0,0.0,1.0,0.25,27
Niklas D. Kuder,Niklas D. Kuder,6,6,0.0,0.0,1.0,0.25737082617179013,3
Chetan Phalak,Chetan Phalak,3,3,0.0,0.0,1.0,0.25,25
Nenad Medvidovic,Nenad Medvidovic,3,3,0.0,0.0,1.0,0.25,7
Jonas Schneider 0006,Jonas Schneider 0006,6,6,0.0,0.0,1.0,0.25737082617179013,3
Silverio Martínez-Fernández,Silverio Martínez-Fernández,3,3,0.0,0.0,1.0,0.25,16
Davide Taibi 0001,Davide Taibi 0001,3,3,0.0,0.0,1.0,0.25,17
Lucas Geffard,Lucas Geffard,3,3,0.0,0.0,1.0,0.25,20
Vibhu Saujanya Sharma,Vibhu Saujanya Sharma,7,7,0.0,0.0,1.0,0.25,6
Akhilesh Pal,Akhilesh Pal,3,3,0.0,0.0,1.0,0.25,21
Paolo Bacchiega,Paolo Bacchiega,3,3,0.0,0.0,1.0,0.25,27
Adam P. Burden,Adam P. Burden,7,7,0.0,0.0,1.0,0.25,6
Denis Conan,Denis Conan,6,6,0.0,0.0,1.0,0.26299605249474367,4
Sofia Linsbauer,Sofia Linsbauer,3,6,0.0,0.0,1.0,0.5,7
Francesca Arcelli Fontana,Francesca Arcelli Fontana,3,3,0.0,0.0,1.0,0.25,27
Barbora Buhnova,Barbora Buhnova,1,1,0.0,0.0,0.0,0.0,46
Ana Oprescu,Ana Oprescu,2,2,0.0,0.0,1.0,0.25,33
Daniel Mertens,Daniel Mertens,5,5,0.0,0.0,1.0,0.25,9
Sebastian Kotstein,Sebastian Kotstein,4,4,0.0,0.0,1.0,0.25,2
Chitra Babu,Chitra Babu,4,4,0.0,0.0,1.0,0.25,15
Albert Albers,Albert Albers,6,6,0.0,0.0,1.0,0.25737082617179013,3
Rekha Singhal,Rekha Singhal,3,3,0.0,0.0,1.0,0.25,25
Rhaban Hark,Rhaban Hark,3,6,0.0,0.0,1.0,0.5,7
Arianne Meijer-van de Griend,Arianne Meijer-van de Griend,2,2,0.0,0.0,1.0,0.25,37
Alessandro Tundo,Alessandro Tundo,4,4,0.0,0.0,1.0,0.25,0
Moris Behnam,Moris Behnam,4,4,0.0,0.0,1.0,0.25,0
Felipe Restrepo-Calle,Felipe Restrepo-Calle,3,3,0.0,0.0,1.0,0.25,23
Stefan Driessen,Stefan Driessen,5,5,0.0,0.0,1.0,0.31498026247371824,13
Guzmán Llambías,Guzmán Llambías,2,2,0.0,0.0,1.0,0.25,36
Sebastián Echeverría,Sebastián Echeverría,3,3,0.0,0.0,1.0,0.27166008749123943,11
Evangelos Ntentos,Evangelos Ntentos,2,2,0.0,0.0,1.0,0.25,29
Astrid Berntsson,Astrid Berntsson,3,3,0.0,0.0,1.0,0.25,0
Domenico Amalfitano,Domenico Amalfitano,4,4,0.0,0.0,1.0,0.25,0
Mrinmoy Pal,Mrinmoy Pal,2,2,0.0,0.0,1.0,0.25,35
Kevin Pitstick,Kevin Pitstick,3,3,0.0,0.0,1.0,0.27166008749123943,11
Jeisson Vergara-Vargas,Jeisson Vergara-Vargas,3,3,0.0,0.0,1.0,0.25,23
Johannes Sametinger,Johannes Sametinger,2,2,0.0,0.0,1.0,0.25,32
Nikolaos Nikolaidis 0003,Nikolaos Nikolaidis 0003,5,5,0.0,0.0,1.0,0.25,12
Naouel Moha,Naouel Moha,3,3,0.0,0.0,1.0,0.25,20
Ramesh Guntha,Ramesh Guntha,2,2,0.0,0.0,1.0,0.25,34
Marco De Luca,Marco De Luca,4,4,0.0,0.0,1.0,0.25,0
Anna Olgaard Nielsen,Anna Olgaard Nielsen,2,2,0.0,0.0,1.0,0.25,10
Djamel Belaïd,Djamel Belaïd,6,6,0.0,0.0,1.0,0.2629960524947436,4
Mashal Afzal Memon,Mashal Afzal Memon,3,3,0.0,0.0,1.0,0.25,26
Georgia Sakellari,Georgia Sakellari,3,3,0.0,0.0,1.0,0.25,19
Torben Worm,Torben Worm,1,1,0.0,0.0,0.0,0.0,10
Jasmin Jahic,Jasmin Jahic,1,1,0.0,0.0,0.0,0.0,44
Xiwei Xu 0001,Xiwei Xu 0001,5,5,0.0,0.0,1.0,0.25,8
Paola Inverardi,Paola Inverardi,3,3,0.0,0.0,1.0,0.25,26
Liming Zhu 0001,Liming Zhu 0001,5,5,0.0,0.0,1.0,0.25,8
Jorrit Stutterheim,Jorrit Stutterheim,2,2,0.0,0.0,1.0,0.25,33
Manju Ramesh,Manju Ramesh,3,3,0.0,0.0,1.0,0.25,25
Eames Trinh,Eames Trinh,3,3,0.0,0.0,1.0,0.34227026264649546,2
Hind Bangui,Hind Bangui,1,1,0.0,0.0,0.0,0.0,46
Tosin Daniel Oyetoyan,Tosin Daniel Oyetoyan,6,6,0.0,0.0,1.0,0.25,0
Jörg Henß,Jörg Henß,3,3,0.0,0.0,1.0,0.2868541308589507,3
Vasudeva Varma,Vasudeva Varma,2,4,0.0,0.0,1.0,0.5,1
Ivano Malavolta,Ivano Malavolta,4,4,0.0,0.0,1.0,0.285305087577628,2
Jennifer Horkoff,Jennifer Horkoff,4,4,0.0,0.0,1.0,0.25,5
Cristina Gómez 0001,Cristina Gómez 0001,3,3,0.0,0.0,1.0,0.25,16
Imen Trabelsi 0002,Imen Trabelsi 0002,3,3,0.0,0.0,1.0,0.25,20
Theodoros Maikantis,Theodoros Maikantis,5,5,0.0,0.0,1.0,0.25,12
Rohit Mehra,Rohit Mehra,7,7,0.0,0.0,1.0,0.25,6
Hiya Bhatt,Hiya Bhatt,3,3,0.0,0.0,1.0,0.25,1
Davide Rusconi,Davide Rusconi,3,3,0.0,0.0,1.0,0.25,27
Yingyi Tong,Yingyi Tong,2,2,0.0,0.0,1.0,0.25,38
Siyu Yao,Siyu Yao,2,2,0.0,0.0,1.0,0.25,38
Tribikram Pradhan,Tribikram Pradhan,3,3,0.0,0.0,1.0,0.25,5
Lal Akhter,Lal Akhter,3,3,0.0,0.0,1.0,0.25,19
Meghana Tedla,Meghana Tedla,2,2,0.0,0.0,1.0,0.31498026247371824,1
Jake Muff,Jake Muff,2,2,0.0,0.0,1.0,0.25,37
Marco Stadler,Marco Stadler,2,2,0.0,0.0,1.0,0.25,32
Sanket Mishra,Sanket Mishra,1,1,0.0,0.0,0.0,0.0,45
Yves Richard Kirschner,Yves Richard Kirschner,3,3,0.0,0.0,1.0,0.27166008749123943,3
Thomas Alexander Völk,Thomas Alexander Völk,6,6,0.0,0.0,1.0,0.25737082617179013,3
