name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Rafael Capilla,Rafael Capilla,1,1,0.0,0.0,0.0,0.0,47
Rafael de Amorim Silva,Rafael de Amorim Silva,1,1,0.0,0.0,0.0,0.0,48
Sami Noponen,Sami Noponen,3,3,0.0,0.0,1.0,0.25,20
Tonny Velin,Tonny Velin,3,3,0.0,0.0,1.0,0.25,21
Asanka Wasala,Asanka Wasala,4,4,0.0,0.0,1.0,0.25,12
David Creslovnik,David Creslovnik,2,2,0.0,0.0,1.0,0.25,13
Mohamed Lamine Kerdoudi,Mohamed Lamine Kerdoudi,2,2,0.0,0.0,1.0,0.25,29
Rômulo Gadelha,Rômulo Gadelha,4,4,0.0,0.0,1.0,0.25,3
Uwe Zdun,Uwe Zdun,2,4,0.0,0.0,1.0,0.5,30
Lorenzo Capra,Lorenzo Capra,2,2,0.0,0.0,1.0,0.25,27
Robert Heinrich,Robert Heinrich,5,5,0.0,0.0,1.0,0.25649802624737184,1
Claudio Pompilio,Claudio Pompilio,4,4,0.0,0.0,1.0,0.25,11
Rainer Weinreich,Rainer Weinreich,2,2,0.0,0.0,1.0,0.25,33
Paolo Arcaini,Paolo Arcaini,3,3,0.0,0.0,1.0,0.25,23
Yosser El Ahmar,Yosser El Ahmar,2,2,0.0,0.0,1.0,0.25,35
Florian Faßnacht,Florian Faßnacht,7,7,0.0,0.0,1.0,0.25,0
Saad Mohamad,Saad Mohamad,5,5,0.0,0.0,1.0,0.25,9
Henrik Leopold,Henrik Leopold,4,4,0.0,0.0,1.0,0.25,16
Reijo M. Savola,Reijo M. Savola,1,1,0.0,0.0,0.0,0.0,49
Jarkko Kuusijärvi,Jarkko Kuusijärvi,3,3,0.0,0.0,1.0,0.25,20
Xavier Le Pallec,Xavier Le Pallec,2,2,0.0,0.0,1.0,0.25,35
Awdren L. Fontão,Awdren L. Fontão,4,4,0.0,0.0,1.0,0.25,6
Celia Fernández Aller,Celia Fernández Aller,1,1,0.0,0.0,0.0,0.0,50
Satish Narayana Srirama,Satish Narayana Srirama,2,3,0.0,0.0,1.0,0.31498026247371824,36
Dorothea Wagner,Dorothea Wagner,2,2,0.0,0.0,1.0,0.25,5
Nikolay Nikolov,Nikolay Nikolov,2,2,0.0,0.0,1.0,0.25,13
Femke Heijenk,Femke Heijenk,4,4,0.0,0.0,1.0,0.25,16
Valdemar Vicente Graciano Neto,Valdemar Vicente Graciano Neto,3,3,0.0,0.0,1.0,0.25,0
Abdelhamid Bouchachia,Abdelhamid Bouchachia,5,5,0.0,0.0,1.0,0.25,9
Petr Kubát,Petr Kubát,4,4,0.0,0.0,1.0,0.2608300437456197,1
Pekka Savolainen,Pekka Savolainen,1,1,0.0,0.0,0.0,0.0,49
Sabine Sachweh,Sabine Sachweh,4,4,0.0,0.0,1.0,0.25,15
Chouki Tibermacine,Chouki Tibermacine,2,2,0.0,0.0,1.0,0.25,29
Daniel Silveira,Daniel Silveira,4,4,0.0,0.0,1.0,0.25,17
Raymond Slot,Raymond Slot,4,4,0.0,0.0,1.0,0.25,16
Katja Tuma,Katja Tuma,1,1,0.0,0.0,0.0,0.0,51
Martin Blom,Martin Blom,2,2,0.0,0.0,1.0,0.25,37
Carlos Carrillo 0001,Carlos Carrillo 0001,1,1,0.0,0.0,0.0,0.0,47
Danylo Khalyeyev,Danylo Khalyeyev,4,4,0.0,0.0,1.0,0.2608300437456197,1
Alessandro Bianchi,Alessandro Bianchi,1,1,0.0,0.0,0.0,0.0,52
Hong-Linh Truong 0001,Hong-Linh Truong 0001,2,2,0.0,0.0,1.0,0.25,31
Antonio Martini 0001,Antonio Martini 0001,3,3,0.0,0.0,1.0,0.25,24
Mayank Mishra,Mayank Mishra,2,2,0.0,0.0,1.0,0.25,25
Riccardo Scandariato,Riccardo Scandariato,1,1,0.0,0.0,0.0,0.0,51
Nils-André Forjahn,Nils-André Forjahn,3,3,0.0,0.0,1.0,0.25,5
Rick Kazman,Rick Kazman,8,8,0.0,0.0,1.0,0.25,2
W. Wang,W. Wang,5,5,0.0,0.0,1.0,0.25,9
Felipe Osses,Felipe Osses,5,5,0.0,0.0,1.0,0.2694940787421155,8
Arilo Claudio Dias-Neto,Arilo Claudio Dias-Neto,4,4,0.0,0.0,1.0,0.25,6
Gastón Márquez,Gastón Márquez,5,7,0.0,0.0,1.0,0.313988157484231,8
Andrea Janes,Andrea Janes,5,5,0.0,0.0,1.0,0.25,7
Carlos Giraldo Rodriguez,Carlos Giraldo Rodriguez,2,2,0.0,0.0,1.0,0.25,32
David García Gil,David García Gil,1,1,0.0,0.0,0.0,0.0,53
Martin van den Berg,Martin van den Berg,4,4,0.0,0.0,1.0,0.25,16
M. Usman Iftikhar,M. Usman Iftikhar,3,3,0.0,0.0,1.0,0.25,19
David Chaves-Díeguez,David Chaves-Díeguez,2,2,0.0,0.0,1.0,0.25,32
Stefan Gries 0001,Stefan Gries 0001,4,4,0.0,0.0,1.0,0.25,14
Zipani Tom Sinkala,Zipani Tom Sinkala,2,2,0.0,0.0,1.0,0.25,37
Simone da Silva Amorim,Simone da Silva Amorim,3,3,0.0,0.0,1.0,0.25,26
Rosana T. Vaccare Braga,Rosana T. Vaccare Braga,2,2,0.0,0.0,1.0,0.25,38
Sandra Schröder,Sandra Schröder,1,1,0.0,0.0,0.0,0.0,54
Elena Navarro 0001,Elena Navarro 0001,1,1,0.0,0.0,0.0,0.0,55
Krystyna Macioszek,Krystyna Macioszek,4,4,0.0,0.0,1.0,0.25,17
Raffaela Mirandola,Raffaela Mirandola,3,3,0.0,0.0,1.0,0.25,23
Matthias Riebisch,Matthias Riebisch,1,1,0.0,0.0,0.0,0.0,54
Angélica de Antonio,Angélica de Antonio,2,2,0.0,0.0,1.0,0.25,39
Cláudia M. L. Werner,Cláudia M. L. Werner,2,2,0.0,0.0,1.0,0.25,6
Santiago Urueña,Santiago Urueña,4,4,0.0,0.0,1.0,0.25,17
Thomas Goldschmidt,Thomas Goldschmidt,2,2,0.0,0.0,1.0,0.25,22
Jessica Díaz,Jessica Díaz,2,2,0.0,0.0,1.0,0.25,34
Roopak Sinha,Roopak Sinha,1,1,0.0,0.0,0.0,0.0,44
Andreas Morgenstern,Andreas Morgenstern,7,7,0.0,0.0,1.0,0.25,0
Darío Correal,Darío Correal,2,2,0.0,0.0,1.0,0.25,28
Michael Hammerer,Michael Hammerer,2,2,0.0,0.0,1.0,0.25,31
Rafael P. Martínez-Álvarez,Rafael P. Martínez-Álvarez,2,2,0.0,0.0,1.0,0.25,32
Juliana-Davila Rodriguez,Juliana-Davila Rodriguez,2,2,0.0,0.0,1.0,0.25,28
Zhipeng Liu,Zhipeng Liu,8,8,0.0,0.0,1.0,0.25,2
Ran Mo,Ran Mo,8,8,0.0,0.0,1.0,0.25,2
Anna Wingkvist,Anna Wingkvist,2,2,0.0,0.0,1.0,0.25,40
Salah Sadou,Salah Sadou,2,2,0.0,0.0,1.0,0.25,29
Fahed Alkhabbas,Fahed Alkhabbas,2,2,0.0,0.0,1.0,0.25,4
Rubén Aguilera Díaz-Heredero,Rubén Aguilera Díaz-Heredero,1,1,0.0,0.0,0.0,0.0,53
Habtamu Abie,Habtamu Abie,1,1,0.0,0.0,0.0,0.0,45
Jonas Sorgalla,Jonas Sorgalla,4,4,0.0,0.0,1.0,0.25,15
Patrizia Scandurra,Patrizia Scandurra,3,3,0.0,0.0,1.0,0.25,23
Goetz Botterweck,Goetz Botterweck,4,4,0.0,0.0,1.0,0.25,12
Nelson Matthys,Nelson Matthys,3,3,0.0,0.0,1.0,0.25,19
Marco Autili,Marco Autili,4,4,0.0,0.0,1.0,0.25,11
Peter Sanders 0001,Peter Sanders 0001,2,2,0.0,0.0,1.0,0.25,5
Matteo Camilli,Matteo Camilli,2,2,0.0,0.0,1.0,0.25,27
Lincoln S. Rocha,Lincoln S. Rocha,4,4,0.0,0.0,1.0,0.25,3
Massimo Tivoli,Massimo Tivoli,4,4,0.0,0.0,1.0,0.25,11
Eugenio Di Sciascio,Eugenio Di Sciascio,3,3,0.0,0.0,1.0,0.25,18
John D. McGregor,John D. McGregor,3,3,0.0,0.0,1.0,0.25,26
Lingfan Gao,Lingfan Gao,2,2,0.0,0.0,1.0,0.25,31
Jennifer Pérez,Jennifer Pérez,2,2,0.0,0.0,1.0,0.25,34
Juan José Franco 0001,Juan José Franco 0001,3,3,0.0,0.0,1.0,0.25,21
Andrew Markham,Andrew Markham,1,1,0.0,0.0,0.0,0.0,56
Daniel Schall 0001,Daniel Schall 0001,2,4,0.0,0.0,1.0,0.5,30
Ståle Walderhaug,Ståle Walderhaug,2,2,0.0,0.0,1.0,0.25,41
Jim Buckley,Jim Buckley,4,4,0.0,0.0,1.0,0.25,12
Adam Bachorek,Adam Bachorek,7,7,0.0,0.0,1.0,0.25,0
Moamin Abughazala,Moamin Abughazala,2,4,0.0,0.0,1.0,0.6299605249474365,4
Thomas Bauer 0002,Thomas Bauer 0002,7,7,0.0,0.0,1.0,0.25,0
Stephan Seifermann,Stephan Seifermann,5,5,0.0,0.0,1.0,0.25649802624737184,1
Paulo Henrique M. Maia,Paulo Henrique M. Maia,4,4,0.0,0.0,1.0,0.25,3
Mónica M. Villegas,Mónica M. Villegas,5,7,0.0,0.0,1.0,0.313988157484231,8
Farshad Ghassemi Toosi,Farshad Ghassemi Toosi,4,4,0.0,0.0,1.0,0.25,12
Basel Katt,Basel Katt,1,1,0.0,0.0,0.0,0.0,57
David Scarlatti,David Scarlatti,2,2,0.0,0.0,1.0,0.25,42
Henning Schulz,Henning Schulz,5,5,0.0,0.0,1.0,0.25,7
Junhui Zhang,Junhui Zhang,8,8,0.0,0.0,1.0,0.25,2
Paul Davidsson,Paul Davidsson,2,2,0.0,0.0,1.0,0.25,4
Manoj Nambiar 0001,Manoj Nambiar 0001,2,2,0.0,0.0,1.0,0.25,25
Wensheng Wu,Wensheng Wu,8,8,0.0,0.0,1.0,0.25,2
Davi Monteiro Barbosa,Davi Monteiro Barbosa,4,4,0.0,0.0,1.0,0.25,3
Eduardo Santana de Almeida,Eduardo Santana de Almeida,3,3,0.0,0.0,1.0,0.25,26
Chii Chang,Chii Chang,2,3,0.0,0.0,1.0,0.31498026247371824,36
Andrés Muñoz Hernández,Andrés Muñoz Hernández,2,2,0.0,0.0,1.0,0.25,42
Amleto Di Salle,Amleto Di Salle,4,4,0.0,0.0,1.0,0.25,11
Gianluca Gennaro Bevilacqua,Gianluca Gennaro Bevilacqua,1,1,0.0,0.0,0.0,0.0,52
Pablo Oliveira Antonino,Pablo Oliveira Antonino,7,7,0.0,0.0,1.0,0.25,0
Mohamad Kassab,Mohamad Kassab,3,3,0.0,0.0,1.0,0.25,0
Andreas Biesdorf,Andreas Biesdorf,5,5,0.0,0.0,1.0,0.25,10
Konstantinos Plakidas,Konstantinos Plakidas,2,4,0.0,0.0,1.0,0.5,30
Per Gunnar Auran,Per Gunnar Auran,2,2,0.0,0.0,1.0,0.25,41
Sebastian Herold,Sebastian Herold,2,2,0.0,0.0,1.0,0.25,37
Tommaso Di Noia,Tommaso Di Noia,3,3,0.0,0.0,1.0,0.25,18
Andrea Biaggi,Andrea Biaggi,3,3,0.0,0.0,1.0,0.25,24
Arne-Jørgen Berre,Arne-Jørgen Berre,2,2,0.0,0.0,1.0,0.25,41
Daniel Guamán,Daniel Guamán,2,2,0.0,0.0,1.0,0.25,34
Sara Román Navarro,Sara Román Navarro,1,1,0.0,0.0,0.0,0.0,50
Chetan Phalak,Chetan Phalak,1,1,0.0,0.0,0.0,0.0,25
Chemseddine Mansouri,Chemseddine Mansouri,5,5,0.0,0.0,1.0,0.25,9
Yves Schneider,Yves Schneider,2,2,0.0,0.0,1.0,0.25,5
Francesco Gallo,Francesco Gallo,4,4,0.0,0.0,1.0,0.25,11
Manoj Bhat,Manoj Bhat,5,5,0.0,0.0,1.0,0.25,10
Iohan Gonçalves Vargas,Iohan Gonçalves Vargas,2,2,0.0,0.0,1.0,0.25,38
Florian Rademacher,Florian Rademacher,4,4,0.0,0.0,1.0,0.25,15
Riccardo Roveda,Riccardo Roveda,3,3,0.0,0.0,1.0,0.25,24
Barbara Russo,Barbara Russo,5,5,0.0,0.0,1.0,0.25,7
Morgan Ericsson,Morgan Ericsson,2,2,0.0,0.0,1.0,0.25,40
Francesca Arcelli Fontana,Francesca Arcelli Fontana,3,3,0.0,0.0,1.0,0.25,24
Yuanfang Cai,Yuanfang Cai,8,8,0.0,0.0,1.0,0.25,2
Bradley R. Schmerl,Bradley R. Schmerl,3,3,0.0,0.0,1.0,0.25,3
Klym Shumaiev,Klym Shumaiev,5,5,0.0,0.0,1.0,0.25,10
Cristian Orellana,Cristian Orellana,5,5,0.0,0.0,1.0,0.2694940787421155,8
Elena Alaña,Elena Alaña,4,4,0.0,0.0,1.0,0.25,17
Mark B. Josephs,Mark B. Josephs,2,2,0.0,0.0,1.0,0.25,43
Pablo Costas,Pablo Costas,2,2,0.0,0.0,1.0,0.25,42
Marina Mongiello,Marina Mongiello,3,3,0.0,0.0,1.0,0.25,18
Ken Power,Ken Power,1,1,0.0,0.0,0.0,0.0,58
Yussuf Ahmed,Yussuf Ahmed,2,2,0.0,0.0,1.0,0.25,43
Jakob Mass,Jakob Mass,2,2,0.0,0.0,1.0,0.31498026247371824,36
Matthias Jung 0001,Matthias Jung 0001,7,7,0.0,0.0,1.0,0.25,0
Ralf H. Reussner,Ralf H. Reussner,3,3,0.0,0.0,1.0,0.25,5
Lennin Arriola,Lennin Arriola,1,1,0.0,0.0,0.0,0.0,56
Javier Herrero,Javier Herrero,4,4,0.0,0.0,1.0,0.25,17
Christina von Flach G. Chavez,Christina von Flach G. Chavez,3,3,0.0,0.0,1.0,0.25,26
Florian Matthes,Florian Matthes,5,5,0.0,0.0,1.0,0.25,10
Aljaz Kosmerlj,Aljaz Kosmerlj,2,2,0.0,0.0,1.0,0.25,13
Apurvanand Sahay,Apurvanand Sahay,2,2,0.0,0.0,1.0,0.39685026299204984,4
Florian Wessling,Florian Wessling,4,4,0.0,0.0,1.0,0.25,14
Danny Weyns,Danny Weyns,3,3,0.0,0.0,1.0,0.25,19
Tobias Olsson,Tobias Olsson,2,2,0.0,0.0,1.0,0.25,40
Nishu Prasher,Nishu Prasher,1,1,0.0,0.0,0.0,0.0,57
David Schubert,David Schubert,1,1,0.0,0.0,0.0,0.0,46
Cristian Moral,Cristian Moral,2,2,0.0,0.0,1.0,0.25,39
Marc Hesenius,Marc Hesenius,4,4,0.0,0.0,1.0,0.25,14
Ilias Gerostathopoulos,Ilias Gerostathopoulos,4,4,0.0,0.0,1.0,0.2608300437456197,1
Pedro Arques,Pedro Arques,3,3,0.0,0.0,1.0,0.25,21
Anthony Finkelstein,Anthony Finkelstein,2,2,0.0,0.0,1.0,0.25,6
Lukas Märtin,Lukas Märtin,3,3,0.0,0.0,1.0,0.25,5
Syed Naqvi,Syed Naqvi,2,2,0.0,0.0,1.0,0.25,43
Thiago Gottardi,Thiago Gottardi,2,2,0.0,0.0,1.0,0.25,38
Uwe Hohenstein,Uwe Hohenstein,5,5,0.0,0.0,1.0,0.25,10
Javier Carlos Jerónimo,Javier Carlos Jerónimo,2,2,0.0,0.0,1.0,0.25,39
Outi-Marja Latvala,Outi-Marja Latvala,3,3,0.0,0.0,1.0,0.25,20
Volker Gruhn,Volker Gruhn,4,4,0.0,0.0,1.0,0.25,14
N.-C. Duong,N.-C. Duong,5,5,0.0,0.0,1.0,0.25,9
Axel Busch,Axel Busch,2,2,0.0,0.0,1.0,0.25,5
Oleksandra Klymenko,Oleksandra Klymenko,5,5,0.0,0.0,1.0,0.25,10
Juliana Fernandes 0001,Juliana Fernandes 0001,4,4,0.0,0.0,1.0,0.25,6
Rongbiao Chen,Rongbiao Chen,8,8,0.0,0.0,1.0,0.25,2
Javier Cámara 0001,Javier Cámara 0001,3,3,0.0,0.0,1.0,0.25,3
David Garlan,David Garlan,3,3,0.0,0.0,1.0,0.25,3
Thomas Kuhn 0001,Thomas Kuhn 0001,7,7,0.0,0.0,1.0,0.25,0
Rebecca Wirfs-Brock,Rebecca Wirfs-Brock,1,1,0.0,0.0,0.0,0.0,58
Weicai Liu,Weicai Liu,8,8,0.0,0.0,1.0,0.25,2
Elvinia Riccobene,Elvinia Riccobene,3,3,0.0,0.0,1.0,0.25,23
Pablo Campillo,Pablo Campillo,3,3,0.0,0.0,1.0,0.25,21
Camilo Castellanos,Camilo Castellanos,2,2,0.0,0.0,1.0,0.25,28
Hans van Vliet,Hans van Vliet,4,4,0.0,0.0,1.0,0.25,16
Sten Grüner,Sten Grüner,1,1,0.0,0.0,0.0,0.0,22
Marcello Visconti,Marcello Visconti,5,5,0.0,0.0,1.0,0.2694940787421155,8
Albert Zündorf,Albert Zündorf,4,4,0.0,0.0,1.0,0.25,15
Waqas Jamil,Waqas Jamil,5,5,0.0,0.0,1.0,0.25,9
Adrian Juan Verdejo,Adrian Juan Verdejo,5,5,0.0,0.0,1.0,0.25649802624737184,1
Heiko Koziolek,Heiko Koziolek,2,2,0.0,0.0,1.0,0.25,22
Rosana T. V. Braga,Rosana T. V. Braga,1,1,0.0,0.0,0.0,0.0,48
Maximilian Walter,Maximilian Walter,5,5,0.0,0.0,1.0,0.25649802624737184,1
Clem O'Donnell,Clem O'Donnell,4,4,0.0,0.0,1.0,0.25,12
Sébastien Gérard,Sébastien Gérard,2,2,0.0,0.0,1.0,0.25,35
Aurora Macías,Aurora Macías,1,1,0.0,0.0,0.0,0.0,55
