name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Flávio Oquendo,Flávio Oquendo,14,16,0.0028669071577748246,0.002734004176950826,0.2967032967032967,0.1658605030270161,0
Jérémy Buisson,Jérémy Buisson,6,6,0.001063223846591988,0.001063223846591988,0.4666666666666667,0.24199736832982907,0
Chouki Tibermacine,Chouki Tibermacine,8,8,0.0005695842035314221,0.0005695842035314221,0.4642857142857143,0.23214285714285715,2
Jan Martijn E. M. van der Werf,Jan Martijn E. M. van der Werf,7,7,0.0005695842035314221,0.0005695842035314221,0.2857142857142857,0.14285714285714285,5
Jean Quilbeuf,Jean Quilbeuf,8,9,0.00028479210176571106,0.0003797228023542814,0.5714285714285714,0.3240522741310256,0
Ville Leppänen,Ville Leppänen,7,7,0.0003797228023542814,0.0003797228023542814,0.5238095238095238,0.2619047619047619,6
Uwe Zdun,Uwe Zdun,6,6,0.0003037782418834251,0.0003037782418834251,0.4666666666666667,0.23333333333333334,9
Ilias Gerostathopoulos,Ilias Gerostathopoulos,8,9,0.00022783368141256883,0.00022783368141256883,0.5714285714285714,0.3182044169511448,3
Tomás Bures,Tomás Bures,8,9,0.00022783368141256883,0.00022783368141256883,0.5714285714285714,0.3182044169511448,3
Jens Knodel,Jens Knodel,4,4,0.00015188912094171256,0.00015188912094171256,0.5,0.25,11
Matthias Naab,Matthias Naab,4,4,0.00015188912094171256,0.00015188912094171256,0.5,0.25,11
Thaís Batista,Thaís Batista,6,7,5.6958420353142206e-05,7.594456047085628e-05,0.7333333333333333,0.42090284171825637,0
Sebastian Herold,Sebastian Herold,6,7,7.594456047085628e-05,7.594456047085628e-05,0.7333333333333333,0.4099868416491454,7
Jim Buckley,Jim Buckley,6,7,7.594456047085628e-05,7.594456047085628e-05,0.7333333333333333,0.4099868416491455,7
Tom Mens,Tom Mens,3,3,7.594456047085628e-05,7.594456047085628e-05,0.3333333333333333,0.16666666666666666,22
Barbara Gallina,Barbara Gallina,2,2,3.797228023542814e-05,3.797228023542814e-05,0.0,0.0,34
Christèle Faure,Christèle Faure,1,1,0.0,0.0,0.0,0.0,40
Asanka Wasala,Asanka Wasala,5,5,0.0,0.0,1.0,0.5129960524947437,7
Ivan Kurtev,Ivan Kurtev,2,2,0.0,0.0,1.0,0.5,28
Vikas Kumar Jha,Vikas Kumar Jha,3,3,0.0,0.0,1.0,0.5,20
Marcus Trapp,Marcus Trapp,3,3,0.0,0.0,1.0,0.5,11
Sanja Aaramaa,Sanja Aaramaa,3,3,0.0,0.0,1.0,0.5,19
Mark G. J. van den Brand,Mark G. J. van den Brand,5,5,0.0,0.0,1.0,0.5,10
René Noël,René Noël,4,4,0.0,0.0,1.0,0.5,14
Hernán Astudillo,Hernán Astudillo,4,4,0.0,0.0,1.0,0.5,14
Tobias Aderum,Tobias Aderum,9,9,0.0,0.0,1.0,0.5,1
Diego Pérez,Diego Pérez,8,8,0.0,0.0,1.0,0.5,4
Mauro Caporuscio,Mauro Caporuscio,1,1,0.0,0.0,0.0,0.0,41
Markku Oivo,Markku Oivo,3,3,0.0,0.0,1.0,0.5,19
Jose Carrasco 0001,Jose Carrasco 0001,8,8,0.0,0.0,1.0,0.5,4
Andreas Wortmann 0001,Andreas Wortmann 0001,4,4,0.0,0.0,1.0,0.5,15
Carl-Fredrik Sørensen,Carl-Fredrik Sørensen,2,2,0.0,0.0,1.0,0.5,31
Patrizio Pelliccione,Patrizio Pelliccione,9,9,0.0,0.0,1.0,0.5,1
Maytheewat Aramrattana,Maytheewat Aramrattana,9,9,0.0,0.0,1.0,0.5,1
Jeff Gennari,Jeff Gennari,6,6,0.0,0.0,1.0,0.5,8
Hasan Sözer,Hasan Sözer,3,3,0.0,0.0,1.0,0.5,21
H. Dieter Rombach,H. Dieter Rombach,2,2,0.0,0.0,1.0,0.5,30
Samuel Laurén,Samuel Laurén,2,2,0.0,0.0,1.0,0.5,6
Marta Olszewska,Marta Olszewska,5,5,0.0,0.0,1.0,0.5,10
Reijo M. Savola,Reijo M. Savola,2,2,0.0,0.0,1.0,0.5,32
Jane Dirce A. Sandim Eleuterio,Jane Dirce A. Sandim Eleuterio,2,2,0.0,0.0,1.0,0.5,33
Gilberto Pedraza-Garcia,Gilberto Pedraza-Garcia,4,4,0.0,0.0,1.0,0.5,14
Jarno Salonen,Jarno Salonen,2,2,0.0,0.0,1.0,0.5,32
Jessica Díaz,Jessica Díaz,3,3,0.0,0.0,1.0,0.5,23
Vinod Gopinath,Vinod Gopinath,4,4,0.0,0.0,1.0,0.5,16
Goran Mausa,Goran Mausa,1,1,0.0,0.0,0.0,0.0,42
Sreejith Krishnan,Sreejith Krishnan,4,4,0.0,0.0,1.0,0.5,16
Alexandre Decan,Alexandre Decan,2,2,0.0,0.0,1.0,0.5,22
Pekka Savolainen,Pekka Savolainen,2,2,0.0,0.0,1.0,0.5,32
Adailton M. Lima,Adailton M. Lima,3,3,0.0,0.0,1.0,0.5,24
Muhammad Ali Babar 0001,Muhammad Ali Babar 0001,3,3,0.0,0.0,1.0,0.5,18
Michele Guerriero,Michele Guerriero,8,8,0.0,0.0,1.0,0.5,4
Anas Shatnawi,Anas Shatnawi,5,5,0.0,0.0,1.0,0.5,2
Antony Tang,Antony Tang,3,3,0.0,0.0,1.0,0.5,5
Nafiye Kübra Turhan,Nafiye Kübra Turhan,1,1,0.0,0.0,0.0,0.0,43
Martin Blom,Martin Blom,2,2,0.0,0.0,1.0,0.6299605249474365,7
Oliver Kautz,Oliver Kautz,4,4,0.0,0.0,1.0,0.5,15
Khalil Drira,Khalil Drira,4,4,0.0,0.0,1.0,0.5,17
Rick Kazman,Rick Kazman,3,3,0.0,0.0,1.0,0.5,25
Hamid Bagheri,Hamid Bagheri,6,6,0.0,0.0,1.0,0.5,8
Ersin Ersoy 0001,Ersin Ersoy 0001,3,3,0.0,0.0,1.0,0.5,21
Birgit Boss,Birgit Boss,4,4,0.0,0.0,1.0,0.5,16
Mohsen Anvaari,Mohsen Anvaari,2,2,0.0,0.0,1.0,0.5,31
Steffen Hess,Steffen Hess,3,3,0.0,0.0,1.0,0.5,11
Dalia Sobhy,Dalia Sobhy,3,3,0.0,0.0,1.0,0.5,25
Véronique Delebarre,Véronique Delebarre,1,1,0.0,0.0,0.0,0.0,40
Simo Kemppainen,Simo Kemppainen,1,1,0.0,0.0,0.0,0.0,45
Ghizlane El-Boussaidi,Ghizlane El-Boussaidi,3,3,0.0,0.0,1.0,0.5,2
Wiebe Wiersema,Wiebe Wiersema,1,1,0.0,0.0,0.0,0.0,44
Antti Evesti,Antti Evesti,2,2,0.0,0.0,1.0,0.5,35
Hinde-Lilia Bouziane,Hinde-Lilia Bouziane,5,5,0.0,0.0,1.0,0.5,2
