name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Li Li 0029,Li Li 0029,20,20,0.02647584883098897,0.02657865740097662,0.21578947368421053,0.0287775360656459,0
Cuiyun Gao 0001,Cuiyun Gao 0001,25,32,0.02924339073871784,0.025232777883558207,0.23,0.037424374513101946,0
Shangwen Wang,Shangwen Wang,11,11,0.019420911383528205,0.019420911383528205,0.4909090909090909,0.06195436602248834,0
Xiangke Liao,Xiangke Liao,15,15,0.01780798640611725,0.01780798640611725,0.4666666666666667,0.05895219297594017,0
Yan Liu,Yan Liu,50,57,0.017648602003742225,0.017510316613120386,0.1273469387755102,0.018138498119133026,0
Michael R. Lyu,Michael R. Lyu,29,38,0.01984437162007258,0.01587592681000566,0.2536945812807882,0.04065489940620271,0
Yu Jiang 0001,Yu Jiang 0001,30,35,0.015290690617793421,0.015168507504956102,0.20689655172413793,0.02896780064817963,0
David Lo 0001,David Lo 0001,57,86,0.014543475315170914,0.01404791879769456,0.11591478696741854,0.022275423096840642,0
Pinjia He,Pinjia He,30,32,0.014009053597838645,0.01340550414864749,0.23908045977011494,0.032723275832185386,0
Ting Chen 0002,Ting Chen 0002,12,12,0.011108144192256341,0.011108144192256341,0.4696969696969697,0.058712121212121215,0
Jiachi Chen,Jiachi Chen,10,12,0.01006738502065605,0.01006738502065605,0.4,0.057109795276025666,0
Zibin Zheng,Zibin Zheng,14,17,0.009034897259196322,0.009034897259196322,0.3076923076923077,0.04483364656391239,0
Xiapu Luo,Xiapu Luo,30,30,0.0071756281102075496,0.0071756281102075496,0.17471264367816092,0.0219884603735028,0
Yuchi Ma,Yuchi Ma,16,16,0.007008401774756915,0.007008401774756915,0.475,0.06018725328092147,0
Xing Hu 0008,Xing Hu 0008,29,49,0.01760048189954734,0.006708867383147014,0.2315270935960591,0.05046117161734613,0
Hongyu Zhang 0002,Hongyu Zhang 0002,26,26,0.006670712465104988,0.006670712465104988,0.2953846153846154,0.03702304655765187,0
Kui Liu 0001,Kui Liu 0001,12,12,0.003814738394177644,0.004630270657752336,0.4696969696969697,0.06201108867382912,0
Xin Xia 0001,Xin Xia 0001,25,45,0.002285111911280136,0.0036338302377939137,0.24,0.05700815924372284,0
Hailong Sun 0001,Hailong Sun 0001,8,9,0.003608852206983048,0.003608852206983048,0.5714285714285714,0.0795511042377862,0
Xiang Gao 0012,Xiang Gao 0012,8,9,0.003608852206983048,0.003608852206983048,0.5714285714285714,0.0795511042377862,0
Xiaofei Xie,Xiaofei Xie,13,13,0.0035537657219900324,0.0035608863272414784,0.46153846153846156,0.05894192812449458,0
Daoyuan Wu,Daoyuan Wu,13,14,0.0031517827966426196,0.0032540965438161797,0.5384615384615384,0.07366406202019479,0
Debin Gao,Debin Gao,11,11,0.0032539008239942818,0.0032539008239942818,0.5636363636363636,0.0731201187106074,0
Bin Luo 0003,Bin Luo 0003,16,20,0.00328015099176648,0.0032353260224938507,0.525,0.08131873075715476,0
Chuanyi Li,Chuanyi Li,16,20,0.00328015099176648,0.0032353260224938507,0.525,0.08131873075715476,0
