name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Grace A. Lewis,Grace A. Lewis,6,10,0.016799609810479375,0.01479567815966799,0.4,0.028443973863882473,0
Dario Di Nucci,Dario Di Nucci,23,39,0.003257020952193586,0.014522370502508567,0.17391304347826086,0.021082255624902103,0
Jörg Henß,Jörg Henß,10,13,0.01385310512164732,0.014087767261369833,0.08888888888888889,0.005580051975049069,0
Yuanfang Cai,Yuanfang Cai,2,19,0.0171169257000459,0.014078677206260964,0.0,0.0,0
Johannes Sametinger,Johannes Sametinger,10,12,0.013553921568627449,0.013440594465210832,0.15555555555555556,0.011564400248954098,0
Thatiane de Oliveira Rosa,Thatiane de Oliveira Rosa,9,16,0.017283138785056943,0.012618320625771996,0.19444444444444445,0.013772166272515561,0
Nicolas Boltz,Nicolas Boltz,23,45,0.015235695783330052,0.012208193682075414,0.10276679841897234,0.011302431188200956,0
Tomás Cerný,Tomás Cerný,21,29,0.006790560036723719,0.011937597454157046,0.1619047619047619,0.014203323901499271,0
Antonio Vetrò,Antonio Vetrò,2,2,0.0,0.009973011402587198,0.0,0.0,0
Daniel Méndez Fernández,Daniel Méndez Fernández,2,4,0.0,0.009973011402587198,0.0,0.0,0
Ralf H. Reussner,Ralf H. Reussner,4,7,0.0,0.009957050568641348,0.3333333333333333,0.033216676407112955,0
Pooyan Jamshidi,Pooyan Jamshidi,4,4,0.0,0.00989498128604236,0.3333333333333333,0.02261342194729082,0
Amleto Di Salle,Amleto Di Salle,3,4,0.00860606023345793,0.009689489206004534,0.0,0.0,0
Everton Cavalcante,Everton Cavalcante,23,37,0.0009066168273329397,0.009604739098287945,0.09090909090909091,0.011919154808924774,0
Tomás Bures,Tomás Bures,4,28,0.10029448652370646,0.009079737225629754,0.3333333333333333,0.12045320958773077,0
Thaís Batista,Thaís Batista,19,43,0.023531239753426452,0.008975412017040508,0.1111111111111111,0.016317353819789916,0
J. Andres Diaz-Pace,J. Andres Diaz-Pace,12,15,0.016890271493212667,0.00856714579769241,0.030303030303030304,0.003019697855192087,0
Hausi A. Müller,Hausi A. Müller,3,3,0.0,0.008379304508374413,0.3333333333333333,0.02670832537606312,0
Martina De Sanctis,Martina De Sanctis,4,6,0.0016968844951581522,0.008375063349198922,0.3333333333333333,0.03398206772287133,0
Ilaria Pigazzini,Ilaria Pigazzini,5,11,0.0,0.008224503861919724,0.5,0.06926223451405397,0
Antony Tang,Antony Tang,2,2,0.0,0.008207687751321746,0.0,0.0,0
Philippe Kruchten,Philippe Kruchten,4,6,0.0,0.00792627834388348,0.5,0.030184454165693268,0
Alfredo Goldman,Alfredo Goldman,12,16,0.009156074442039915,0.007874015388406975,0.25757575757575757,0.01724233168683445,0
Thomas Vogel 0001,Thomas Vogel 0001,3,5,0.0,0.0074909600086326,0.0,0.0,0
Nianyu Li,Nianyu Li,3,4,0.0023798691717489668,0.007400333687297194,0.3333333333333333,0.023331871294349504,0
Livia Lestingi,Livia Lestingi,7,12,0.005752106012416113,0.006796445396089407,0.09523809523809523,0.005978627116124003,0
Davide Di Ruscio,Davide Di Ruscio,3,4,0.0,0.006733027266477711,0.0,0.0,0
Tiziano Santilli,Tiziano Santilli,10,15,0.0016908403829759327,0.006523514887903536,0.2222222222222222,0.02743612818952036,0
Nenad Medvidovic,Nenad Medvidovic,2,3,0.0074251918158567765,0.0065111199027235184,0.0,0.0,0
Uwe Breitenbücher,Uwe Breitenbücher,2,4,0.01306208193979933,0.00598689721713428,0.0,0.0,0
Anne Koziolek,Anne Koziolek,3,16,0.0,0.00571344117025714,0.3333333333333333,0.06912057697809719,0
Rebekka Wohlrab,Rebekka Wohlrab,4,9,0.025163150042625742,0.0055653715259870815,0.3333333333333333,0.04135381550305991,0
Peng Liang 0001,Peng Liang 0001,2,2,0.0,0.005116634556092471,0.0,0.0,0
Alberto Bacchelli,Alberto Bacchelli,3,5,0.009727998557282444,0.0045657765619888544,0.3333333333333333,0.04239682379827155,0
Ludovico Iovino,Ludovico Iovino,4,6,0.0,0.004228041219298145,0.3333333333333333,0.0326141980866603,0
Brian Fitzgerald 0001,Brian Fitzgerald 0001,3,3,0.0013780575775460685,0.004181736899149382,0.3333333333333333,0.03989693870429414,0
Ashwin Prasad Shivarpatna Venkatesh,Ashwin Prasad Shivarpatna Venkatesh,9,9,0.013553921568627449,0.004102441143681553,0.16666666666666666,0.009660371990578509,0
Michael Goedicke,Michael Goedicke,2,3,0.005599869936826459,0.00392134110525208,0.0,0.0,0
Sebastian Hahner,Sebastian Hahner,4,9,0.0,0.0037849143088034107,0.3333333333333333,0.040458447297764516,0
Luca Pascarella,Luca Pascarella,4,4,0.0,0.0036908075943704755,0.3333333333333333,0.0346466272407415,0
Amir Molzam Sharifloo,Amir Molzam Sharifloo,2,2,0.0,0.003629285757486364,0.0,0.0,0
Adnan Shahzada,Adnan Shahzada,2,2,0.0,0.003629285757486364,0.0,0.0,0
Carlos Carrillo 0001,Carlos Carrillo 0001,3,3,0.001317238698712484,0.0035529389351861415,0.3333333333333333,0.023331871294349504,0
Pablo Oliveira Antonino,Pablo Oliveira Antonino,2,8,0.026644335284280934,0.003278853871221544,0.0,0.0,0
Thomas Kuhn 0001,Thomas Kuhn 0001,2,3,0.0,0.003278853871221544,0.0,0.0,0
Andreas Morgenstern,Andreas Morgenstern,2,3,0.0,0.003278853871221544,0.0,0.0,0
Anna Rita Fasolino,Anna Rita Fasolino,11,23,0.00790645424836595,0.0031452048768225273,0.23636363636363636,0.03262813095015708,0
Sam Malek,Sam Malek,2,3,0.017193988130369202,0.002905751079327651,0.0,0.0,0
Alessia Knauss,Alessia Knauss,2,2,0.0,0.0027738776359249808,0.0,0.0,0
Christopher Gerking,Christopher Gerking,9,13,0.000843153649419634,0.002751313679489489,0.2777777777777778,0.02341949199877124,0
Ipek Ozkaya,Ipek Ozkaya,3,3,0.0,0.00245925425572362,0.3333333333333333,0.018518518518518517,0
Gemma Catolino,Gemma Catolino,6,17,0.0,0.0023451408761026383,0.8,0.11040857196355892,0
Fabiano Pecorelli,Fabiano Pecorelli,5,6,0.0,0.0023451408761026383,0.7,0.07092194601965322,0
Domenico Amalfitano,Domenico Amalfitano,10,22,0.002376091601635074,0.002324716648086207,0.28888888888888886,0.039878826716858655,0
Gabriel A. Moreno,Gabriel A. Moreno,3,8,0.010480490523968784,0.002255547083286639,0.3333333333333333,0.02670832537606312,0
Antonio Brogi,Antonio Brogi,4,4,0.0003237377587601373,0.0022070202964478256,0.5,0.038446532564667645,0
Jacopo Soldani,Jacopo Soldani,4,4,0.0003237377587601373,0.0022070202964478256,0.5,0.038446532564667645,0
Carlos E. Cuesta,Carlos E. Cuesta,2,4,0.0,0.0021359000290244695,0.0,0.0,0
Marcello M. Bersani,Marcello M. Bersani,2,3,0.0011064502863575754,0.002102480243719996,0.0,0.0,0
Matteo Camilli,Matteo Camilli,3,6,0.002206856460532931,0.0019771400412182246,0.3333333333333333,0.02670832537606312,0
Diego Perez-Palacin,Diego Perez-Palacin,3,4,0.003257020952193586,0.0019150292037705106,0.3333333333333333,0.023331871294349504,0
Alessio Bucaioni,Alessio Bucaioni,2,8,0.01609244868515968,0.0018119815610018028,0.0,0.0,0
Jonas Fritzsch,Jonas Fritzsch,2,5,0.0,0.0016508940862950097,0.0,0.0,0
Zakaria Benzadri,Zakaria Benzadri,5,5,0.0016772411305659386,0.0016319102891992916,0.4,0.02222222222222222,0
Raffaela Mirandola,Raffaela Mirandola,3,7,0.00854410808359018,0.001541145163511391,0.3333333333333333,0.033650381348743326,0
Alessandro Vittorio Papadopoulos,Alessandro Vittorio Papadopoulos,2,2,0.0,0.0014705921909152402,0.0,0.0,0
Paola Inverardi,Paola Inverardi,2,2,0.0,0.0014273080774429533,0.0,0.0,0
Olaf Zimmermann,Olaf Zimmermann,2,3,0.0,0.0014177992689214192,0.0,0.0,0
Matthias Riebisch,Matthias Riebisch,2,7,0.0033318168404485537,0.0014177992689214192,0.0,0.0,0
Bradley R. Schmerl,Bradley R. Schmerl,3,15,0.0,0.0013625559795710296,0.6666666666666666,0.11943696539278652,0
Rich Hilliard,Rich Hilliard,2,2,0.0,0.0013565443547207592,0.0,0.0,0
Patrizia Scandurra,Patrizia Scandurra,2,3,0.0,0.0012073789687342279,0.0,0.0,0
Tobias Eisenreich,Tobias Eisenreich,6,7,8.839514066496162e-05,0.001096758255844878,0.7333333333333333,0.0467669824131396,0
Sarah Stieß,Sarah Stieß,4,5,0.0,0.0010624324150351485,0.6666666666666666,0.05378954245274453,0
Roberta Capuano,Roberta Capuano,3,5,0.005530362646730932,0.0008204882287363105,0.3333333333333333,0.02670832537606312,0
Ruoyu Su,Ruoyu Su,7,7,0.000843153649419634,0.0008204882287363105,0.7142857142857143,0.05066997623737556,0
Zadia Codabux,Zadia Codabux,3,3,0.000843153649419634,0.0008159551445996458,0.3333333333333333,0.018518518518518517,0
Darko Durisic,Darko Durisic,3,7,0.0,0.0006540985705808305,0.6666666666666666,0.0633324424695073,0
Carlo Ghezzi,Carlo Ghezzi,3,9,0.0,0.0006335187397184252,0.6666666666666666,0.10354362470372759,0
Riccardo Roveda,Riccardo Roveda,3,6,0.0,0.0005649485972788016,0.6666666666666666,0.07407407407407407,0
Milad Abdullah,Milad Abdullah,6,7,0.0,0.0004177628903101918,0.3333333333333333,0.03359162674135303,0
Andreas Rausch 0001,Andreas Rausch 0001,19,24,0.00014505869237327036,0.0003535805626598465,0.05847953216374269,0.005535959778940705,1
Noman Ahmad,Noman Ahmad,9,11,0.0,0.00033613857439882444,0.6944444444444444,0.057991363060430706,0
Marco De Luca,Marco De Luca,5,13,0.00027954018842765715,0.0002734960762454375,0.8,0.11179142199119654,0
Indika Kumara,Indika Kumara,11,24,3.853121516164994e-05,0.00021315429961130098,0.5636363636363636,0.0663900831695243,0
Willem-Jan van den Heuvel,Willem-Jan van den Heuvel,11,24,3.853121516164994e-05,0.00021315429961130098,0.5636363636363636,0.06639008316952431,0
Alexander Bakhtin,Alexander Bakhtin,10,19,3.022056091109799e-05,0.00015726860396645835,0.5777777777777777,0.06089916139924189,0
Angelos Motsios,Angelos Motsios,5,6,0.0,0.00013839750788618334,0.7,0.04776046523620422,0
Bahareh Taghavi,Bahareh Taghavi,3,3,0.0,0.00012010514350667805,0.3333333333333333,0.02670832537606312,0
Frantisek Plásil,Frantisek Plásil,3,8,0.0,0.00010375462191044114,0.6666666666666666,0.11407717863155199,0
Moamin Abughazala,Moamin Abughazala,5,22,0.0,9.746130893829103e-05,0.5,0.13615908229130544,0
Philipp Haindl,Philipp Haindl,6,6,0.0,6.346317791330579e-05,0.06666666666666667,0.0037037037037037034,2
Hiya Bhatt,Hiya Bhatt,10,12,1.3599252409994097e-05,3.399813102498524e-05,0.2222222222222222,0.018509816553130744,0
Samuele Giussani,Samuele Giussani,3,3,0.0,2.8684349064783838e-05,0.6666666666666666,0.04666374258869901,0
Thomas Franz,Thomas Franz,4,4,1.3599252409994097e-05,1.3599252409994097e-05,0.16666666666666666,0.009259259259259259,5
Marco Stadler,Marco Stadler,7,10,0.007583094246617263,1.3599252409994097e-05,0.42857142857142855,0.03875452237393429,0
Rocco Oliveto,Rocco Oliveto,4,9,0.0,1.076607482457866e-05,0.8333333333333334,0.10208304148330072,0
Andy Zaidman,Andy Zaidman,4,6,0.0,1.076607482457866e-05,0.8333333333333334,0.08646226234868765,0
Vladimir Yussupov,Vladimir Yussupov,5,6,0.0,9.066168273329398e-06,0.5,0.04177690055438747,0
Balwinder Sodhi,Balwinder Sodhi,2,2,0.0,9.066168273329398e-06,0.0,0.0,8
Floriment Klinaku,Floriment Klinaku,6,9,9.066168273329398e-06,9.066168273329398e-06,0.3333333333333333,0.029846025060504808,0
Lucas Mauser,Lucas Mauser,6,7,0.0,2.2665420683323494e-06,0.7333333333333333,0.046766982413139604,0
Stéphanie Challita,Stéphanie Challita,3,3,0.0,0.0,1.0,0.060368908331386535,0
Aiko Yamashita,Aiko Yamashita,1,1,0.0,0.0,0.0,0.0,0
Marcos Kalinowski,Marcos Kalinowski,1,1,0.0,0.0,0.0,0.0,0
Adrian Marin,Adrian Marin,1,1,0.0,0.0,0.0,0.0,0
Wei Wang 0033,Wei Wang 0033,2,2,0.0,0.0,1.0,0.11969081611288242,0
Mirco Schindler,Mirco Schindler,1,1,0.0,0.0,0.0,0.0,1
Stavros Maroulis,Stavros Maroulis,5,5,0.0,0.0,1.0,0.055555555555555546,4
Venkata Sai Aswath Duvvuru,Venkata Sai Aswath Duvvuru,1,1,0.0,0.0,0.0,0.0,0
Jonas Lammert,Jonas Lammert,2,2,0.0,0.0,1.0,0.08012497612818936,0
Margrethe Hallberg,Margrethe Hallberg,1,1,0.0,0.0,0.0,0.0,0
Reinhold Plösch,Reinhold Plösch,1,1,0.0,0.0,0.0,0.0,2
Aldeida Aleti,Aldeida Aleti,1,2,0.0,0.0,0.0,0.0,0
Maritta Heisel,Maritta Heisel,1,1,0.0,0.0,0.0,0.0,0
Apoorva Nalini Pradeep Kumar,Apoorva Nalini Pradeep Kumar,1,1,0.0,0.0,0.0,0.0,0
Mirco Franzago,Mirco Franzago,1,2,0.0,0.0,0.0,0.0,0
Colin McFarland,Colin McFarland,1,1,0.0,0.0,0.0,0.0,0
Nelly Condori-Fernández,Nelly Condori-Fernández,1,1,0.0,0.0,0.0,0.0,0
Gabriele Belli,Gabriele Belli,1,1,0.0,0.0,0.0,0.0,0
Eduardo Martins Guerra,Eduardo Martins Guerra,2,4,0.0,0.0,1.0,0.10095114404622998,0
Raoul Jetley,Raoul Jetley,1,1,0.0,0.0,0.0,0.0,0
Francis Chew,Francis Chew,1,1,0.0,0.0,0.0,0.0,0
Jean-Guy Schneider,Jean-Guy Schneider,1,1,0.0,0.0,0.0,0.0,0
David Issa Mattos,David Issa Mattos,1,1,0.0,0.0,0.0,0.0,0
Liliana Pasquale,Liliana Pasquale,2,5,0.0,0.0,1.0,0.14559674412271648,0
Katharina Großer,Katharina Großer,2,4,0.0,0.0,1.0,0.1111111111111111,0
Aneesh Sambu,Aneesh Sambu,1,1,0.0,0.0,0.0,0.0,0
Jasmin Ramadani,Jasmin Ramadani,1,1,0.0,0.0,0.0,0.0,0
Hussein Marah,Hussein Marah,1,1,0.0,0.0,0.0,0.0,0
Amr Rekaby Salama,Amr Rekaby Salama,1,1,0.0,0.0,0.0,0.0,0
Eoin Martino Grua,Eoin Martino Grua,1,2,0.0,0.0,0.0,0.0,0
Fábio Basso,Fábio Basso,1,1,0.0,0.0,0.0,0.0,0
Anas Alkoutli,Anas Alkoutli,1,1,0.0,0.0,0.0,0.0,0
Ulf Eliasson,Ulf Eliasson,1,2,0.0,0.0,0.0,0.0,0
Tosin Daniel Oyetoyan,Tosin Daniel Oyetoyan,1,1,0.0,0.0,0.0,0.0,0
Samuel Gratzl,Samuel Gratzl,1,1,0.0,0.0,0.0,0.0,0
Faezeh Amou Najafabadi,Faezeh Amou Najafabadi,2,2,0.0,0.0,1.0,0.08012497612818936,0
Alexander Nassal,Alexander Nassal,1,1,0.0,0.0,0.0,0.0,0
Maike Salfeld,Maike Salfeld,5,5,0.0,0.0,1.0,0.055555555555555546,0
Carolyn Seaman,Carolyn Seaman,1,2,0.0,0.0,0.0,0.0,0
José Carlos Maldonado,José Carlos Maldonado,1,2,0.0,0.0,0.0,0.0,0
Eduardo Silva 0001,Eduardo Silva 0001,2,7,0.0,0.0,1.0,0.26456684199469993,0
Sebastiano Panichella,Sebastiano Panichella,1,1,0.0,0.0,0.0,0.0,0
Suprio Ray,Suprio Ray,1,1,0.0,0.0,0.0,0.0,0
Klaus Krogmann,Klaus Krogmann,2,2,0.0,0.0,1.0,0.06999561388304851,0
Filip Krijt,Filip Krijt,2,3,0.0,0.0,1.0,0.12719047139481465,0
Massimiliano Di Penta,Massimiliano Di Penta,2,3,0.0,0.0,1.0,0.13389679245417946,0
Janek Speit,Janek Speit,1,2,0.0,0.0,0.0,0.0,0
Markus Funke,Markus Funke,1,6,0.0,0.0,0.0,0.0,0
Dalila Tamzalit,Dalila Tamzalit,2,4,0.0,0.0,1.0,0.08012497612818936,9
Patrick E. Harris,Patrick E. Harris,2,2,0.0,0.0,1.0,0.08012497612818936,0
Vernon Joseph Brabec,Vernon Joseph Brabec,5,5,0.0,0.0,1.0,0.055555555555555546,3
Sarthak Gupta,Sarthak Gupta,1,1,0.0,0.0,0.0,0.0,0
Göran Petersson,Göran Petersson,1,1,0.0,0.0,0.0,0.0,0
Sven Schoop,Sven Schoop,1,1,0.0,0.0,0.0,0.0,5
Clara Axelsson,Clara Axelsson,1,1,0.0,0.0,0.0,0.0,0
Martin Becker,Martin Becker,1,1,0.0,0.0,0.0,0.0,0
Ricardo Ferreira,Ricardo Ferreira,2,2,0.0,0.0,1.0,0.05555555555555555,10
Matthias Traub,Matthias Traub,1,1,0.0,0.0,0.0,0.0,0
Ran Mo,Ran Mo,1,4,0.0,0.0,0.0,0.0,0
Marcus Hilbrich,Marcus Hilbrich,2,2,0.0,0.0,1.0,0.08012497612818936,0
Maria Concetta Schiavone,Maria Concetta Schiavone,1,1,0.0,0.0,0.0,0.0,0
Danylo Khalyeyev,Danylo Khalyeyev,2,5,0.0,0.0,1.0,0.16024995225637872,0
Sebastian Stüber,Sebastian Stüber,1,1,0.0,0.0,0.0,0.0,0
Naomi Unkelos-Shpigel,Naomi Unkelos-Shpigel,3,5,9.066168273329398e-06,0.0,0.0,0.0,6
Theodoros Theodoropoulos,Theodoros Theodoropoulos,2,2,0.0,0.0,1.0,0.05555555555555555,0
Ngoc-Thanh Nguyen 0002,Ngoc-Thanh Nguyen 0002,1,2,0.0,0.0,0.0,0.0,0
Alberto Avritzer,Alberto Avritzer,2,4,0.0,0.0,1.0,0.08012497612818936,0
Diogenes Dias,Diogenes Dias,1,1,0.0,0.0,0.0,0.0,0
Clément Quinton,Clément Quinton,1,2,0.0,0.0,0.0,0.0,0
Edi Sutoyo,Edi Sutoyo,1,1,0.0,0.0,0.0,0.0,0
Rongbiao Chen,Rongbiao Chen,1,1,0.0,0.0,0.0,0.0,0
Dennis Tschechlov,Dennis Tschechlov,1,1,0.0,0.0,0.0,0.0,0
Manon Peeters,Manon Peeters,3,3,0.0,0.0,1.0,0.05555555555555555,7
Paolo Di Francesco,Paolo Di Francesco,1,2,0.0,0.0,0.0,0.0,0
Randal H. Direen,Randal H. Direen,5,5,0.0,0.0,1.0,0.055555555555555546,3
Filip Krikava,Filip Krikava,1,2,0.0,0.0,0.0,0.0,0
Gerardo Schneider,Gerardo Schneider,1,1,0.0,0.0,0.0,0.0,0
Jordy Broekman,Jordy Broekman,1,1,0.0,0.0,0.0,0.0,0
Apitchaka Singjai,Apitchaka Singjai,1,2,0.0,0.0,0.0,0.0,0
Maria Spichkova,Maria Spichkova,1,2,0.0,0.0,0.0,0.0,0
Robyn R. Lutz,Robyn R. Lutz,1,2,0.0,0.0,0.0,0.0,0
Yanja Dajsuren,Yanja Dajsuren,2,5,0.007973694996393206,0.0,1.0,0.10095114404622998,0
Elias Müller,Elias Müller,1,1,0.0,0.0,0.0,0.0,0
Ioanna Lytra,Ioanna Lytra,1,1,0.0,0.0,0.0,0.0,0
Pavel Nedvedický,Pavel Nedvedický,5,5,0.0,0.0,1.0,0.05844356722105415,0
Irene Sala,Irene Sala,1,1,0.0,0.0,0.0,0.0,0
Zbynek Jirácek,Zbynek Jirácek,2,3,0.0,0.0,1.0,0.12719047139481465,0
Manuel Wimmer,Manuel Wimmer,2,3,0.0,0.0,1.0,0.08818894733156663,0
Iffat Fatima,Iffat Fatima,1,6,0.0,0.0,0.0,0.0,0
Esther Adenekan,Esther Adenekan,1,1,0.0,0.0,0.0,0.0,0
Gian Luca Scoccia,Gian Luca Scoccia,1,1,0.0,0.0,0.0,0.0,0
Lorenz Graf-Vlachy,Lorenz Graf-Vlachy,1,1,0.0,0.0,0.0,0.0,0
Sebastian Geiger,Sebastian Geiger,1,2,0.0,0.0,0.0,0.0,0
Abram Hindle,Abram Hindle,1,1,0.0,0.0,0.0,0.0,0
Jana Tumova,Jana Tumova,1,2,0.0,0.0,0.0,0.0,0
Francisco Mendonça,Francisco Mendonça,2,2,0.0,0.0,1.0,0.05555555555555555,11
Maria Gabriela Morais,Maria Gabriela Morais,1,1,0.0,0.0,0.0,0.0,0
Davide Foppiani,Davide Foppiani,1,1,0.0,0.0,0.0,0.0,0
Sebastian Götz,Sebastian Götz,1,1,0.0,0.0,0.0,0.0,0
Marten Range,Marten Range,1,1,0.0,0.0,0.0,0.0,0
Manuel De Stefano,Manuel De Stefano,2,2,0.0,0.0,1.0,0.10627395459846606,0
Amine El Malki,Amine El Malki,1,1,0.0,0.0,0.0,0.0,0
Jeffrey Kramer,Jeffrey Kramer,2,2,0.0,0.0,1.0,0.08012497612818936,0
Andrea Biaggi,Andrea Biaggi,1,1,0.0,0.0,0.0,0.0,0
Tobias Hey 0001,Tobias Hey 0001,1,4,0.0,0.0,0.0,0.0,0
Sascha Rechenberger,Sascha Rechenberger,1,1,0.0,0.0,0.0,0.0,0
Marcelo Benites Gonçalves,Marcelo Benites Gonçalves,1,1,0.0,0.0,0.0,0.0,0
Irit Hadar,Irit Hadar,1,3,0.0,0.0,0.0,0.0,6
Rômulo Meira-Góes,Rômulo Meira-Góes,1,2,0.0,0.0,0.0,0.0,0
