name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Claudio Menghi,Claudio Menghi,4,4,0.0,0.0,1.0,0.5,5
David W. Binkley,David W. Binkley,2,2,0.0,0.0,1.0,0.5,27
Marie Christin Platenius,Marie Christin Platenius,3,3,0.0,0.0,1.0,0.5,13
Pavel A. Dmitriev,Pavel A. Dmitriev,5,5,0.0,0.0,1.0,0.5,6
Aleksander Fabijan,Aleksander Fabijan,5,5,0.0,0.0,1.0,0.5,6
Petr Hnetynka,Petr Hnetynka,2,2,0.0,0.0,1.0,0.5,0
Ron Ice,Ron Ice,2,2,0.0,0.0,1.0,0.5,27
Hye-Young Paik,Hye-Young Paik,3,3,0.0,0.0,1.0,0.5,21
Laurens Sion,Laurens Sion,3,3,0.0,0.0,1.0,0.5,17
Zheng Li 0001,Zheng Li 0001,3,3,0.0,0.0,1.0,0.5,16
David Severin Ryberg,David Severin Ryberg,7,7,0.0,0.0,1.0,0.5,1
Thorsten Berger,Thorsten Berger,4,4,0.0,0.0,1.0,0.5,5
Ion Barosan,Ion Barosan,2,2,0.0,0.0,1.0,0.5,28
Yan Liu,Yan Liu,1,1,0.0,0.0,0.0,0.0,38
Michele Guerriero,Michele Guerriero,5,5,0.0,0.0,1.0,0.5,8
Fred Langerak,Fred Langerak,3,3,0.0,0.0,1.0,0.5,18
Uwe Zdun,Uwe Zdun,1,1,0.0,0.0,0.0,0.0,36
Fabian Burzlaff,Fabian Burzlaff,1,1,0.0,0.0,0.0,0.0,37
Dimitri Van Landuyt,Dimitri Van Landuyt,3,3,0.0,0.0,1.0,0.5,17
Uwe Assmann,Uwe Assmann,2,2,0.0,0.0,1.0,0.5,26
Katrin Eling,Katrin Eling,3,3,0.0,0.0,1.0,0.5,18
Daniela Godoy,Daniela Godoy,2,2,0.0,0.0,1.0,0.5,25
Jóakim von Kistowski,Jóakim von Kistowski,3,3,0.0,0.0,1.0,0.5433201749824789,12
Scott Ranville,Scott Ranville,3,3,0.0,0.0,1.0,0.5,19
Eduardo Silva 0001,Eduardo Silva 0001,5,5,0.0,0.0,1.0,0.538988157484231,3
Raymond Turin,Raymond Turin,3,3,0.0,0.0,1.0,0.5,19
Lidiane Oliveira dos Santos,Lidiane Oliveira dos Santos,5,5,0.0,0.0,1.0,0.538988157484231,3
Johan Stokking,Johan Stokking,3,3,0.0,0.0,1.0,0.5,15
Mark G. J. van den Brand,Mark G. J. van den Brand,2,2,0.0,0.0,1.0,0.5,24
Romina Eramo,Romina Eramo,2,2,0.0,0.0,1.0,0.5,4
Philipp Obergfell,Philipp Obergfell,3,3,0.0,0.0,1.0,0.5,23
Yaping Luo,Yaping Luo,3,3,0.0,0.0,1.0,0.5,9
Rushikesh K. Joshi,Rushikesh K. Joshi,2,2,0.0,0.0,1.0,0.5,30
Darko Durisic,Darko Durisic,3,3,0.0,0.0,1.0,0.5,9
Danylo Khalyeyev,Danylo Khalyeyev,2,2,0.0,0.0,1.0,0.5,0
Patricia Aluko Obe,Patricia Aluko Obe,3,3,0.0,0.0,1.0,0.5,22
Roger Evans,Roger Evans,2,2,0.0,0.0,1.0,0.5,29
Davide Arcelli,Davide Arcelli,3,5,0.0,0.0,1.0,0.7533070166316244,4
Bo Xiang,Bo Xiang,3,3,0.0,0.0,1.0,0.5,16
Neil A. Ernst,Neil A. Ernst,3,3,0.0,0.0,1.0,0.5,20
Michael Szvetits,Michael Szvetits,1,1,0.0,0.0,0.0,0.0,36
Jan Kramer,Jan Kramer,3,3,0.0,0.0,1.0,0.5,15
Ipek Ozkaya,Ipek Ozkaya,1,1,0.0,0.0,0.0,0.0,41
Damian A. Tamburri,Damian A. Tamburri,5,5,0.0,0.0,1.0,0.5,8
Marcelo França 0001,Marcelo França 0001,1,1,0.0,0.0,0.0,0.0,39
Cláudia M. L. Werner,Cláudia M. L. Werner,1,1,0.0,0.0,0.0,0.0,39
Michele Tucci 0001,Michele Tucci 0001,2,2,0.0,0.0,1.0,0.5,4
Detlef Stolten,Detlef Stolten,7,7,0.0,0.0,1.0,0.5,1
Hemali Kamani,Hemali Kamani,1,1,0.0,0.0,0.0,0.0,42
Jeremy Mangas,Jeremy Mangas,3,3,0.0,0.0,1.0,0.5,19
Jürgen Walter,Jürgen Walter,3,3,0.0,0.0,1.0,0.5433201749824789,12
Carianne Pretorius,Carianne Pretorius,3,3,0.0,0.0,1.0,0.5,18
Jan Martijn E. M. van der Werf,Jan Martijn E. M. van der Werf,3,3,0.0,0.0,1.0,0.5,15
Daniel Link 0003,Daniel Link 0003,3,3,0.0,0.0,1.0,0.6299605249474365,10
Clemens Düpmeier,Clemens Düpmeier,7,7,0.0,0.0,1.0,0.5,1
David Hettler,David Hettler,2,2,0.0,0.0,1.0,0.5,31
Jens Knodel,Jens Knodel,2,2,0.0,0.0,1.0,0.6299605249474365,32
Thaís Batista,Thaís Batista,5,7,0.0,0.0,1.0,0.6279763149684618,3
Stefan Kugele,Stefan Kugele,2,2,0.0,0.0,1.0,0.5,31
He Zhang 0001,He Zhang 0001,3,3,0.0,0.0,1.0,0.5,16
Klaas Andries de Graaf,Klaas Andries de Graaf,1,1,0.0,0.0,0.0,0.0,40
Raghvinder S. Sangwan,Raghvinder S. Sangwan,1,1,0.0,0.0,0.0,0.0,40
Matthias Naab,Matthias Naab,2,3,0.0,0.0,1.0,0.6299605249474365,32
Ian Gorton,Ian Gorton,3,3,0.0,0.0,1.0,0.5,20
Christian Prehofer,Christian Prehofer,5,5,0.0,0.0,1.0,0.5,0
Grace A. Lewis,Grace A. Lewis,1,1,0.0,0.0,0.0,0.0,13
Olaf Zimmermann,Olaf Zimmermann,4,4,0.0,0.0,1.0,0.5,14
Yanja Dajsuren,Yanja Dajsuren,3,3,0.0,0.0,1.0,0.5,9
Jennifer Brings,Jennifer Brings,3,3,0.0,0.0,1.0,0.5,22
Lubomír Bulej,Lubomír Bulej,5,5,0.0,0.0,1.0,0.5,0
Daniele Di Pompeo,Daniele Di Pompeo,3,5,0.0,0.0,1.0,0.7533070166316244,4
Saurab Rajkarnikar,Saurab Rajkarnikar,2,2,0.0,0.0,1.0,0.5,24
Nour Ali,Nour Ali,2,2,0.0,0.0,1.0,0.5,29
Stefen Becker,Stefen Becker,3,3,0.0,0.0,1.0,0.5,13
Jean-Guy Schneider,Jean-Guy Schneider,1,1,0.0,0.0,0.0,0.0,5
J. Andres Diaz-Pace,J. Andres Diaz-Pace,2,2,0.0,0.0,1.0,0.5,25
Rebekka Wohlrab,Rebekka Wohlrab,4,4,0.0,0.0,1.0,0.5,5
Mohamed Soliman 0001,Mohamed Soliman 0001,4,4,0.0,0.0,1.0,0.5,14
Paul Raff,Paul Raff,5,5,0.0,0.0,1.0,0.5,6
Eric Sax,Eric Sax,3,3,0.0,0.0,1.0,0.5,23
Matthias Traub,Matthias Traub,3,3,0.0,0.0,1.0,0.5,23
Diego Perez-Palacin,Diego Perez-Palacin,5,5,0.0,0.0,1.0,0.5,8
Vojtech Horký,Vojtech Horký,5,5,0.0,0.0,1.0,0.5,0
Ronny Seiger,Ronny Seiger,2,2,0.0,0.0,1.0,0.5,26
Matthias Galster,Matthias Galster,4,4,0.0,0.0,1.0,0.5,14
Mattia D'Emidio,Mattia D'Emidio,3,3,0.0,0.0,1.0,0.6299605249474365,4
Florian Oszwald,Florian Oszwald,3,3,0.0,0.0,1.0,0.5,23
Shrikant Palkar,Shrikant Palkar,1,1,0.0,0.0,0.0,0.0,42
Vrinda Yadav,Vrinda Yadav,2,2,0.0,0.0,1.0,0.5,30
Matthias Riebisch,Matthias Riebisch,4,4,0.0,0.0,1.0,0.5,14
Alexandru Constantin Serban,Alexandru Constantin Serban,2,2,0.0,0.0,1.0,0.5,33
Stefan Gries 0001,Stefan Gries 0001,4,4,0.0,0.0,1.0,0.5216600874912394,11
Ingo Weber,Ingo Weber,3,3,0.0,0.0,1.0,0.5,21
Flávio Oquendo,Flávio Oquendo,5,7,0.0,0.0,1.0,0.627976314968462,3
Jan Peter,Jan Peter,2,2,0.0,0.0,1.0,0.5,31
Johannes Grohmann,Johannes Grohmann,2,2,0.0,0.0,1.0,0.6299605249474365,12
Marian Daun,Marian Daun,3,3,0.0,0.0,1.0,0.5,22
Yuriy Brun,Yuriy Brun,4,4,0.0,0.0,1.0,0.5649802624737182,10
Joost Visser 0001,Joost Visser 0001,2,2,0.0,0.0,1.0,0.5,33
Priyanka Karkhanis,Priyanka Karkhanis,2,2,0.0,0.0,1.0,0.5,24
Barbora Buhnova,Barbora Buhnova,3,3,0.0,0.0,1.0,0.5,20
Rakesh Rana,Rakesh Rana,2,2,0.0,0.0,1.0,0.5,9
Patricia Lago,Patricia Lago,2,2,0.0,0.0,1.0,0.5,34
Sea Ling,Sea Ling,2,2,0.0,0.0,1.0,0.5,30
Mark Staples,Mark Staples,3,3,0.0,0.0,1.0,0.5,21
Jens Doppelhamer,Jens Doppelhamer,2,2,0.0,0.0,1.0,0.5,35
Christian Bartelt,Christian Bartelt,1,1,0.0,0.0,0.0,0.0,37
Elisabetta Di Nitto,Elisabetta Di Nitto,5,5,0.0,0.0,1.0,0.5,8
Kevin Koch,Kevin Koch,5,5,0.0,0.0,1.0,0.5779763149684618,2
Andreas Burger,Andreas Burger,2,2,0.0,0.0,1.0,0.5,35
Amr Rekaby Salama,Amr Rekaby Salama,4,4,0.0,0.0,1.0,0.5,14
Wouter Joosen,Wouter Joosen,3,3,0.0,0.0,1.0,0.5,17
Gregor Engels,Gregor Engels,3,3,0.0,0.0,1.0,0.5,13
Matej Artac,Matej Artac,5,5,0.0,0.0,1.0,0.5,8
Koen Yskout,Koen Yskout,3,3,0.0,0.0,1.0,0.5,17
Jianlei Liu,Jianlei Liu,7,7,0.0,0.0,1.0,0.5,1
Paolo Di Francesco,Paolo Di Francesco,2,2,0.0,0.0,1.0,0.5,34
Erik Poll,Erik Poll,2,2,0.0,0.0,1.0,0.5,33
Petr Tuma 0001,Petr Tuma 0001,5,5,0.0,0.0,1.0,0.5,0
Dominik Rost,Dominik Rost,2,3,0.0,0.0,1.0,0.6299605249474365,32
Eric Braun,Eric Braun,7,7,0.0,0.0,1.0,0.5,1
Nuha Alshuqayran,Nuha Alshuqayran,2,2,0.0,0.0,1.0,0.5,29
Rajitha Yasaweerasinghelage,Rajitha Yasaweerasinghelage,3,3,0.0,0.0,1.0,0.5,21
Youn Kyu Lee,Youn Kyu Lee,4,4,0.0,0.0,1.0,0.5649802624737182,10
Veit Hagenmeyer,Veit Hagenmeyer,7,7,0.0,0.0,1.0,0.5,1
Sergio García 0002,Sergio García 0002,4,4,0.0,0.0,1.0,0.5,5
Geert Kwintenberg,Geert Kwintenberg,2,2,0.0,0.0,1.0,0.5,28
Bastian Tenbergen,Bastian Tenbergen,3,3,0.0,0.0,1.0,0.5,22
Tom Lusco,Tom Lusco,2,2,0.0,0.0,1.0,0.5,27
Oscar J. Romero,Oscar J. Romero,1,1,0.0,0.0,0.0,0.0,44
Sebastiaan Klaasse,Sebastiaan Klaasse,2,2,0.0,0.0,1.0,0.5,28
Florian Wessling,Florian Wessling,4,5,0.0,0.0,1.0,0.5649802624737182,11
Sheik Hoque,Sheik Hoque,1,1,0.0,0.0,0.0,0.0,43
Ilias Gerostathopoulos,Ilias Gerostathopoulos,5,5,0.0,0.0,1.0,0.5,0
Somit Gupta,Somit Gupta,5,5,0.0,0.0,1.0,0.5,6
Patrick Kuckertz,Patrick Kuckertz,7,7,0.0,0.0,1.0,0.5,1
Jair C. Leite,Jair C. Leite,5,7,0.0,0.0,1.0,0.6279763149684618,3
Tadej Borovsak,Tadej Borovsak,5,5,0.0,0.0,1.0,0.5,8
Jasmin Jahic,Jasmin Jahic,4,4,0.0,0.0,1.0,0.6299605249474364,7
Martin Becker 0002,Martin Becker 0002,4,4,0.0,0.0,1.0,0.6299605249474364,7
Marc Hesenius,Marc Hesenius,4,4,0.0,0.0,1.0,0.5216600874912394,11
Andriy V. Miranskyy,Andriy V. Miranskyy,1,1,0.0,0.0,0.0,0.0,43
Uwe Hohenstein,Uwe Hohenstein,5,5,0.0,0.0,1.0,0.5779763149684618,2
Liming Zhu 0001,Liming Zhu 0001,1,1,0.0,0.0,0.0,0.0,41
Hanieh Alipour,Hanieh Alipour,1,1,0.0,0.0,0.0,0.0,38
Volker Gruhn,Volker Gruhn,4,5,0.0,0.0,1.0,0.5649802624737182,11
Ivano Malavolta,Ivano Malavolta,2,2,0.0,0.0,1.0,0.5,34
Sumit Bhardwaj,Sumit Bhardwaj,5,5,0.0,0.0,1.0,0.5,6
Tommy Lagercrantz,Tommy Lagercrantz,2,2,0.0,0.0,1.0,0.5,9
Lucy Ulanova,Lucy Ulanova,5,5,0.0,0.0,1.0,0.5,6
Marcela Ruiz,Marcela Ruiz,3,3,0.0,0.0,1.0,0.5,15
Martin Robinius,Martin Robinius,7,7,0.0,0.0,1.0,0.5,1
Akash Manjunath,Akash Manjunath,4,4,0.0,0.0,1.0,0.6299605249474364,2
Heiko Koziolek,Heiko Koziolek,2,2,0.0,0.0,1.0,0.5,35
Sushma Anand Akoju,Sushma Anand Akoju,1,1,0.0,0.0,0.0,0.0,44
Steffen Huber,Steffen Huber,2,2,0.0,0.0,1.0,0.5,26
John Mills,John Mills,3,3,0.0,0.0,1.0,0.5,19
