name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Willem-Jan van den Heuvel,Willem-Jan van den Heuvel,4,4,0.0,0.0,1.0,0.5,4
Domenico Amalfitano,Domenico Amalfitano,3,3,0.0,0.0,1.0,0.5,15
Erik Hebisch,Erik Hebisch,2,2,0.0,0.0,1.0,0.5,21
Raghad Matar,Raghad Matar,1,1,0.0,0.0,0.0,0.0,28
Tobias Olsson,Tobias Olsson,2,2,0.0,0.0,1.0,0.5,17
Bernhard Rumpe,Bernhard Rumpe,7,7,0.0,0.0,1.0,0.5061885964260684,1
Enrico Vicario,Enrico Vicario,4,4,0.0,0.0,1.0,0.5,2
Ilias Gerostathopoulos,Ilias Gerostathopoulos,3,3,0.0,0.0,1.0,0.5,2
Andreas Rausch 0001,Andreas Rausch 0001,4,4,0.0,0.0,1.0,0.5,6
Neil B. Harrison,Neil B. Harrison,1,1,0.0,0.0,0.0,0.0,27
Antonio Brogi,Antonio Brogi,3,3,0.0,0.0,1.0,0.5,7
Sofia Migliorini,Sofia Migliorini,4,4,0.0,0.0,1.0,0.5,2
Vanessa Rodríguez-Horcajo,Vanessa Rodríguez-Horcajo,5,5,0.0,0.0,1.0,0.5,5
Michal Pawlak,Michal Pawlak,3,3,0.0,0.0,1.0,0.5,10
Adrian Marin,Adrian Marin,7,7,0.0,0.0,1.0,0.5061885964260684,1
Iffat Fatima,Iffat Fatima,1,1,0.0,0.0,0.0,0.0,2
Jasmin Jahic,Jasmin Jahic,1,1,0.0,0.0,0.0,0.0,28
Armen Sulejmani,Armen Sulejmani,3,3,0.0,0.0,1.0,0.5,9
Ivano Malavolta,Ivano Malavolta,4,4,0.0,0.0,1.0,0.5,2
Tiago Januario,Tiago Januario,20,20,0.0,0.0,1.0,0.5,0
Souhaila Serbout,Souhaila Serbout,1,1,0.0,0.0,0.0,0.0,23
Marit Briechle-Mathiszig,Marit Briechle-Mathiszig,4,4,0.0,0.0,1.0,0.5,6
Saif Ur Rehman Khan 0001,Saif Ur Rehman Khan 0001,3,3,0.0,0.0,1.0,0.5,8
Jorge Andrés Díaz Pace,Jorge Andrés Díaz Pace,2,2,0.0,0.0,1.0,0.5,16
Vasilios Andrikopoulos,Vasilios Andrikopoulos,1,1,0.0,0.0,0.0,0.0,26
Lorenz Schreyer,Lorenz Schreyer,2,2,0.0,0.0,1.0,0.5,20
Tales Viglioni,Tales Viglioni,3,3,0.0,0.0,1.0,0.5,14
Mateusz Owczarek,Mateusz Owczarek,3,3,0.0,0.0,1.0,0.5,10
Maycon L. M. Peixoto,Maycon L. M. Peixoto,20,20,0.0,0.0,1.0,0.5,0
Larissa Schmid,Larissa Schmid,4,4,0.0,0.0,1.0,0.5216600874912394,1
Alexander Bakhtin,Alexander Bakhtin,2,2,0.0,0.0,1.0,0.5,19
Jordi Cabot,Jordi Cabot,3,3,0.0,0.0,1.0,0.5,9
Jörg Henß,Jörg Henß,7,7,0.0,0.0,1.0,0.5061885964260684,1
