name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,clustering_unweighted,clustering_weighted,connected_component
Ivano Malavolta,Ivano Malavolta,14,14,0.004491196743109727,0.004491196743109727,0.21978021978021978,0.04452729901075796,0
Fabio Palomba,Fabio Palomba,15,21,0.0033874940144720997,0.00377550217946951,0.3333333333333333,0.09109651016102473,0
Patricia Lago,Patricia Lago,9,9,0.0035296968032034735,0.0035296968032034735,0.3333333333333333,0.06666666666666668,0
Alberto Bacchelli,Alberto Bacchelli,16,17,0.003377605572629811,0.0034558146536260975,0.20833333333333334,0.04574034307396639,0
Daniel M. Germán,Daniel M. Germán,15,15,0.003389287288169544,0.003389287288169544,0.2857142857142857,0.06420276885848893,0
Patrizio Pelliccione,Patrizio Pelliccione,16,18,0.002838714108294654,0.002838714108294654,0.21666666666666667,0.048189030786232226,0
David Lo 0001,David Lo 0001,17,23,0.002326422870471588,0.0022899214838640325,0.27205882352941174,0.0764563183775175,1
Zhenchang Xing,Zhenchang Xing,9,13,0.0020023617796142935,0.0020023617796142935,0.4444444444444444,0.13757686576954128,1
Gabriele Bavota,Gabriele Bavota,15,22,0.0018191807791583443,0.0018642987822908518,0.41904761904761906,0.12547384378344423,0
Massimiliano Di Penta,Massimiliano Di Penta,15,22,0.0018191807791583443,0.0018642987822908518,0.41904761904761906,0.12547384378344426,0
Yan Liu,Yan Liu,20,22,0.0018066278632762353,0.0018173111959418598,0.26842105263157895,0.05918557447420677,1
Simos Gerasimou,Simos Gerasimou,9,9,0.0018077725060618374,0.0018077725060618374,0.4444444444444444,0.09033289472163819,0
Georgios Gousios,Georgios Gousios,11,13,0.002194998801304638,0.0017254832883213166,0.2727272727272727,0.06424279800409886,0
Thorsten Berger,Thorsten Berger,9,9,0.0016665998958375066,0.0016665998958375066,0.4444444444444444,0.09278983677890157,0
Magiel Bruntink,Magiel Bruntink,12,12,0.00031190244082355786,0.0013429818241324182,0.2878787878787879,0.0607263157563015,0
Jacob Krüger,Jacob Krüger,18,25,0.0013093441641977357,0.001308021465867706,0.28104575163398693,0.07649243864219994,0
Danny Weyns,Danny Weyns,9,9,0.001300314204444648,0.001300314204444648,0.4444444444444444,0.08888888888888889,0
Andrew Begel,Andrew Begel,7,9,0.0012984064664686434,0.0012984064664686434,0.5714285714285714,0.1436130323729427,0
Miryung Kim,Miryung Kim,7,8,0.001148458261554692,0.001148458261554692,0.42857142857142855,0.10477881780644425,0
Roberto Verdecchia,Roberto Verdecchia,5,5,0.0010713856473241112,0.0010713856473241112,0.4,0.08,0
Claire Le Goues,Claire Le Goues,18,19,0.0010568868387064773,0.0010568868387064773,0.1830065359477124,0.037620605424424344,1
Mike Papadakis,Mike Papadakis,11,11,0.0010320862450184192,0.0010320862450184192,0.2909090909090909,0.0597899984374815,1
Yu Jiang 0001,Yu Jiang 0001,14,16,0.0010130088652583744,0.0010130088652583744,0.3956043956043956,0.09103001724881944,1
Caitlin Sadowski,Caitlin Sadowski,13,19,0.0009953304933473996,0.0009942367235744906,0.4358974358974359,0.12303274379547634,0
Arie van Deursen,Arie van Deursen,10,12,0.0013096366840207232,0.0009510422048266802,0.28888888888888886,0.0743579513980954,0
Antonia Bertolino,Antonia Bertolino,13,14,0.0008451279233699809,0.0008451279233699809,0.24358974358974358,0.052716734100946766,0
Michael Hilton 0001,Michael Hilton 0001,6,6,0.0008355892334899586,0.0008355892334899586,0.6666666666666666,0.13333333333333336,0
Ahmed E. Hassan,Ahmed E. Hassan,18,26,0.0007749231658530164,0.0007732062016746124,0.20261437908496732,0.05753492418676947,1
Annibale Panichella,Annibale Panichella,10,10,0.0002743708757089631,0.0007559766024113244,0.28888888888888886,0.06714005271380821,0
Andy Zaidman,Andy Zaidman,10,12,0.0012734405354893313,0.0007158750417090562,0.4,0.10121474901807107,0
Diomidis Spinellis,Diomidis Spinellis,10,10,0.001185570124314566,0.0006772769602212097,0.2222222222222222,0.04444444444444445,0
Mehdi Mirakhorli,Mehdi Mirakhorli,8,8,0.0006745761483151812,0.0006745761483151812,0.42857142857142855,0.08571428571428573,0
Tegawendé F. Bissyandé,Tegawendé F. Bissyandé,12,19,0.0006298714884108089,0.0006065334938376897,0.48484848484848486,0.15097452020799604,1
Hajimu Iida,Hajimu Iida,12,12,0.0005967404388941988,0.0005967404388941988,0.3181818181818182,0.06363636363636366,0
Mauricio Finavaro Aniche,Mauricio Finavaro Aniche,16,21,0.0020653107736958542,0.0005576009231998297,0.275,0.07127708097838019,0
Xiao Wang 0030,Xiao Wang 0030,9,10,0.0005540071082316986,0.0005540071082316986,0.5833333333333334,0.12821871332866105,1
